Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Brandon Clarke,MEM,@BOS,01/22/2020,L,23,9,4,6,66.7,1,2,50.0,0,0,-,0,2,2,2,0,0,1,2,-24
Javonte Green,BOS,vs.MEM,01/22/2020,W,19,9,2,6,33.3,0,0,-,5,7,71.4,0,1,1,2,1,1,0,0,4
Gordon Hayward,BOS,vs.MEM,01/22/2020,W,28,12,4,7,57.1,2,4,50.0,2,2,100,0,3,3,4,1,0,3,2,29
Enes Kanter,BOS,vs.MEM,01/22/2020,W,19,13,6,8,75.0,0,0,-,1,2,50.0,4,4,8,3,0,1,2,3,5
Kemba Walker,BOS,vs.MEM,01/22/2020,W,26,8,2,9,22.2,2,5,40.0,2,3,66.7,1,2,3,4,2,2,0,1,25
Marcus Smart,BOS,vs.MEM,01/22/2020,W,29,12,4,9,44.4,2,6,33.3,2,2,100,1,5,6,6,1,0,0,2,35
Jayson Tatum,BOS,vs.MEM,01/22/2020,W,26,23,9,18,50.0,3,7,42.9,2,2,100,1,6,7,4,2,1,1,0,25
Semi Ojeleye,BOS,vs.MEM,01/22/2020,W,15,7,3,4,75.0,1,2,50.0,0,0,-,0,2,2,1,0,0,0,0,9
Daniel Theis,BOS,vs.MEM,01/22/2020,W,19,14,5,7,71.4,3,3,100,1,2,50.0,1,3,4,2,2,3,0,2,31
Vincent Poirier,BOS,vs.MEM,01/22/2020,W,10,2,1,2,50.0,0,0,-,0,0,-,0,3,3,0,0,0,0,2,-12
Jae Crowder,MEM,@BOS,01/22/2020,L,18,3,1,8,12.5,1,5,20.0,0,0,-,0,6,6,1,1,0,2,2,-18
Dillon Brooks,MEM,@BOS,01/22/2020,L,19,6,1,6,16.7,1,3,33.3,3,4,75.0,2,1,3,0,0,0,4,2,-10
Grayson Allen,MEM,@BOS,01/22/2020,L,18,10,4,8,50.0,0,3,0.0,2,2,100,0,4,4,3,0,0,0,1,-9
Jaren Jackson Jr.,MEM,@BOS,01/22/2020,L,26,13,5,15,33.3,3,8,37.5,0,0,-,0,5,5,1,0,4,3,2,-32
De'Anthony Melton,MEM,@BOS,01/22/2020,L,22,8,4,6,66.7,0,1,0.0,0,0,-,0,1,1,3,1,1,3,1,-25
Ja Morant,MEM,@BOS,01/22/2020,L,24,2,1,5,20.0,0,1,0.0,0,0,-,0,1,1,5,0,0,2,2,-10
Taj Gibson,NYK,vs.LAL,01/22/2020,L,18,12,6,6,100,0,0,-,0,0,-,1,4,5,1,0,1,0,2,-8
Alex Caruso,LAL,@NYK,01/22/2020,W,19,2,0,3,0.0,0,1,0.0,2,2,100,0,1,1,1,1,1,0,3,0
Dwight Howard,LAL,@NYK,01/22/2020,W,27,5,2,4,50.0,0,0,-,1,4,25.0,2,10,12,0,1,3,1,4,-6
JaVale McGee,LAL,@NYK,01/22/2020,W,17,6,3,5,60.0,0,0,-,0,1,0.0,3,2,5,0,0,0,0,2,10
Marcus Morris Sr.,NYK,vs.LAL,01/22/2020,L,37,20,7,16,43.8,4,9,44.4,2,2,100,1,5,6,1,0,0,4,5,-5
Reggie Bullock,NYK,vs.LAL,01/22/2020,L,21,5,2,6,33.3,1,5,20.0,0,0,-,1,2,3,0,0,0,1,2,-8
Elfrid Payton,NYK,vs.LAL,01/22/2020,L,32,8,4,6,66.7,0,1,0.0,0,2,0.0,2,4,6,9,1,2,5,0,-4
Julius Randle,NYK,vs.LAL,01/22/2020,L,35,16,6,16,37.5,0,4,0.0,4,5,80.0,3,5,8,6,1,0,4,5,-12
Danny Green,LAL,@NYK,01/22/2020,W,19,3,1,7,14.3,1,4,25.0,0,0,-,1,1,2,1,2,0,2,1,4
Frank Ntilikina,NYK,vs.LAL,01/22/2020,L,12,0,0,8,0.0,0,2,0.0,0,0,-,0,2,2,1,0,0,0,1,5
Mitchell Robinson,NYK,vs.LAL,01/22/2020,L,24,4,2,3,66.7,0,0,-,0,0,-,2,10,12,1,0,1,1,4,5
Rajon Rondo,LAL,@NYK,01/22/2020,W,18,8,3,6,50.0,2,4,50.0,0,2,0.0,0,1,1,3,2,0,0,0,-5
Dennis Smith Jr.,NYK,vs.LAL,01/22/2020,L,4,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,0,1,0,-9
Kyle Kuzma,LAL,@NYK,01/22/2020,W,28,10,4,10,40.0,0,2,0.0,2,3,66.7,2,5,7,1,0,2,1,2,8
Avery Bradley,LAL,@NYK,01/22/2020,W,19,4,2,7,28.6,0,2,0.0,0,0,-,0,0,0,0,1,0,0,2,4
Anthony Davis,LAL,@NYK,01/22/2020,W,30,28,7,14,50.0,1,2,50.0,13,13,100,1,4,5,5,1,2,1,0,8
LeBron James,LAL,@NYK,01/22/2020,W,36,21,9,16,56.3,2,5,40.0,1,3,33.3,0,6,6,5,5,0,4,0,13
Kentavious Caldwell-Pope,LAL,@NYK,01/22/2020,W,26,13,5,10,50.0,3,7,42.9,0,0,-,2,2,4,2,0,0,1,0,4
Kevin Knox II,NYK,vs.LAL,01/22/2020,L,11,5,1,3,33.3,1,1,100,2,2,100,0,0,0,0,0,0,0,2,-3
Bobby Portis,NYK,vs.LAL,01/22/2020,L,19,5,2,8,25.0,0,1,0.0,1,2,50.0,2,0,2,5,1,0,0,1,-1
Damyean Dotson,NYK,vs.LAL,01/22/2020,L,27,17,6,14,42.9,5,11,45.5,0,0,-,1,1,2,0,1,0,1,1,0
Kris Dunn,CHI,vs.MIN,01/22/2020,W,32,14,3,4,75.0,0,1,0.0,8,9,88.9,1,5,6,4,2,0,1,3,5
Chandler Hutchison,CHI,vs.MIN,01/22/2020,W,21,9,3,6,50.0,0,1,0.0,3,4,75.0,0,8,8,1,3,0,0,3,7
Cristiano Felicio,CHI,vs.MIN,01/22/2020,W,22,12,5,6,83.3,0,0,-,2,2,100,7,2,9,1,0,0,0,0,3
Tomas Satoransky,CHI,vs.MIN,01/22/2020,W,22,2,1,7,14.3,0,2,0.0,0,0,-,1,3,4,5,1,0,1,1,-12
Zach LaVine,CHI,vs.MIN,01/22/2020,W,33,25,8,18,44.4,3,6,50.0,6,8,75.0,1,4,5,1,0,1,3,2,1
Lauri Markkanen,CHI,vs.MIN,01/22/2020,W,34,21,6,14,42.9,4,10,40.0,5,6,83.3,1,5,6,1,1,0,3,4,-2
Luke Kornet,CHI,vs.MIN,01/22/2020,W,18,15,5,10,50.0,1,5,20.0,4,4,100,1,2,3,2,1,1,0,3,3
Gorgui Dieng,MIN,@CHI,01/22/2020,L,17,3,1,5,20.0,1,4,25.0,0,0,-,1,6,7,1,2,1,0,3,0
Robert Covington,MIN,@CHI,01/22/2020,L,31,9,4,9,44.4,1,5,20.0,0,0,-,1,6,7,1,0,1,3,3,3
Shabazz Napier,MIN,@CHI,01/22/2020,L,31,16,5,6,83.3,2,3,66.7,4,4,100,1,6,7,5,2,0,2,3,0
Andrew Wiggins,MIN,@CHI,01/22/2020,L,35,25,10,19,52.6,4,10,40.0,1,6,16.7,1,4,5,9,1,0,5,2,6
Josh Okogie,MIN,@CHI,01/22/2020,L,19,0,0,3,0.0,0,2,0.0,0,0,-,3,3,6,5,0,0,2,2,-6
Coby White,CHI,vs.MIN,01/22/2020,W,25,12,5,12,41.7,1,4,25.0,1,3,33.3,0,3,3,2,0,0,2,4,22
Thaddeus Young,CHI,vs.MIN,01/22/2020,W,19,6,3,5,60.0,0,1,0.0,0,0,-,0,5,5,0,1,0,2,0,4
Karl-Anthony Towns,MIN,@CHI,01/22/2020,L,31,40,16,24,66.7,4,8,50.0,4,5,80.0,1,5,6,2,0,0,2,4,-7
Jarrett Culver,MIN,@CHI,01/22/2020,L,25,3,1,5,20.0,1,3,33.3,0,2,0.0,1,0,1,2,0,1,2,3,0
Keita Bates-Diop,MIN,@CHI,01/22/2020,L,13,4,1,4,25.0,0,1,0.0,2,5,40.0,1,1,2,0,1,0,1,2,-9
Jordan McLaughlin,MIN,@CHI,01/22/2020,L,17,5,1,4,25.0,1,3,33.3,2,2,100,0,0,0,2,1,0,0,1,-7
Allen Crabbe,MIN,@CHI,01/22/2020,L,20,5,2,7,28.6,1,5,20.0,0,0,-,0,2,2,0,0,0,1,2,-15
Ryan Arcidiacono,CHI,vs.MIN,01/22/2020,W,15,1,0,2,0.0,0,0,-,1,1,100,0,1,1,4,0,0,0,2,4
Tony Bradley,UTA,@GSW,01/22/2020,W,10,3,1,3,33.3,0,0,-,1,3,33.3,3,4,7,0,0,0,0,3,3
Marquese Chriss,GSW,vs.UTA,01/22/2020,L,18,11,5,9,55.6,0,1,0.0,1,2,50.0,4,4,8,1,0,0,0,1,-16
Damion Lee,GSW,vs.UTA,01/22/2020,L,25,6,3,7,42.9,0,1,0.0,0,1,0.0,0,2,2,4,1,1,5,4,-24
Ed Davis,UTA,@GSW,01/22/2020,W,7,2,1,2,50.0,0,0,-,0,0,-,2,2,4,0,0,0,0,2,-1
Eric Paschall,GSW,vs.UTA,01/22/2020,L,26,11,4,10,40.0,0,1,0.0,3,5,60.0,2,2,4,3,0,0,0,3,-11
Donovan Mitchell,UTA,@GSW,01/22/2020,W,22,23,8,13,61.5,4,8,50.0,3,4,75.0,0,4,4,3,1,0,1,1,24
Juwan Morgan,UTA,@GSW,01/22/2020,W,6,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,0,0,1,2
Rayjon Tucker,UTA,@GSW,01/22/2020,W,8,6,3,5,60.0,0,1,0.0,0,0,-,1,0,1,0,0,0,2,2,2
Georges Niang,UTA,@GSW,01/22/2020,W,22,11,4,7,57.1,3,5,60.0,0,0,-,0,2,2,3,1,0,1,2,10
Royce O'Neale,UTA,@GSW,01/22/2020,W,26,4,2,3,66.7,0,1,0.0,0,0,-,1,8,9,6,0,0,0,2,23
Emmanuel Mudiay,UTA,@GSW,01/22/2020,W,9,8,3,4,75.0,2,3,66.7,0,0,-,0,0,0,2,0,0,2,1,-1
Joe Ingles,UTA,@GSW,01/22/2020,W,25,11,4,7,57.1,2,3,66.7,1,2,50.0,0,2,2,8,0,0,2,1,20
Jordan Clarkson,UTA,@GSW,01/22/2020,W,26,10,3,11,27.3,1,6,16.7,3,4,75.0,2,3,5,3,0,0,0,0,10
Jordan Poole,GSW,vs.UTA,01/22/2020,L,22,2,0,6,0.0,0,1,0.0,2,2,100,0,1,1,2,0,1,0,1,-7
Draymond Green,GSW,vs.UTA,01/22/2020,L,25,5,2,3,66.7,1,2,50.0,0,0,-,0,4,4,2,1,0,0,2,-19
Glenn Robinson III,GSW,vs.UTA,01/22/2020,L,25,10,4,8,50.0,2,4,50.0,0,0,-,2,1,3,1,0,1,0,2,-24
D'Angelo Russell,GSW,vs.UTA,01/22/2020,L,28,26,10,21,47.6,2,7,28.6,4,4,100,1,2,3,3,0,0,1,0,-24
Jacob Evans,GSW,vs.UTA,01/22/2020,L,19,4,2,5,40.0,0,2,0.0,0,0,-,0,0,0,1,1,1,2,2,-9
Omari Spellman,GSW,vs.UTA,01/22/2020,L,15,12,3,7,42.9,0,2,0.0,6,6,100,1,1,2,0,1,0,0,2,-5
Mike Conley,UTA,@GSW,01/22/2020,W,19,8,4,10,40.0,0,4,0.0,0,0,-,0,1,1,1,1,0,0,2,11
Bojan Bogdanovic,UTA,@GSW,01/22/2020,W,29,18,6,14,42.9,4,8,50.0,2,3,66.7,0,4,4,3,1,0,0,0,31
Alec Burks,GSW,vs.UTA,01/22/2020,L,24,7,2,7,28.6,1,2,50.0,2,2,100,1,5,6,1,1,0,0,2,-13
Rudy Gobert,UTA,@GSW,01/22/2020,W,30,22,10,13,76.9,0,0,-,2,7,28.6,6,9,15,2,1,3,1,2,31
Willie Cauley-Stein,GSW,vs.UTA,01/22/2020,L,14,2,0,5,0.0,0,0,-,2,2,100,0,4,4,2,0,1,0,4,-13
Domantas Sabonis,IND,@PHX,01/22/2020,W,34,24,8,11,72.7,0,0,-,8,11,72.7,3,10,13,4,0,1,1,2,22
Doug McDermott,IND,@PHX,01/22/2020,W,26,12,5,8,62.5,2,4,50.0,0,0,-,0,3,3,2,0,0,1,2,3
Justin Holiday,IND,@PHX,01/22/2020,W,25,11,4,6,66.7,3,4,75.0,0,0,-,0,3,3,1,0,0,1,2,9
Myles Turner,IND,@PHX,01/22/2020,W,25,9,4,9,44.4,1,4,25.0,0,1,0.0,0,8,8,0,0,4,1,2,14
Jeremy Lamb,IND,@PHX,01/22/2020,W,21,4,2,9,22.2,0,3,0.0,0,0,-,0,2,2,2,1,0,0,3,22
Malcolm Brogdon,IND,@PHX,01/22/2020,W,16,5,2,4,50.0,1,1,100,0,0,-,0,0,0,3,0,0,0,1,0
Dario Saric,PHX,vs.IND,01/22/2020,L,20,4,2,7,28.6,0,1,0.0,0,0,-,1,4,5,1,0,0,1,0,-15
Devin Booker,PHX,vs.IND,01/22/2020,L,31,16,5,12,41.7,0,3,0.0,6,6,100,0,2,2,3,1,0,4,2,-24
Kelly Oubre Jr.,PHX,vs.IND,01/22/2020,L,32,17,5,16,31.3,1,4,25.0,6,7,85.7,1,8,9,0,0,1,3,3,-15
Ricky Rubio,PHX,vs.IND,01/22/2020,L,23,7,3,8,37.5,0,2,0.0,1,2,50.0,0,2,2,3,1,0,3,3,-18
T.J. Warren,IND,@PHX,01/22/2020,W,30,25,11,18,61.1,0,0,-,3,4,75.0,1,2,3,0,3,1,1,4,18
Cheick Diallo,PHX,vs.IND,01/22/2020,L,13,5,1,3,33.3,0,1,0.0,3,4,75.0,0,3,3,0,0,0,0,2,-11
T.J. McConnell,IND,@PHX,01/22/2020,W,27,10,4,5,80.0,0,0,-,2,2,100,0,4,4,11,3,1,1,2,27
Edmond Sumner,IND,@PHX,01/22/2020,W,10,3,1,2,50.0,1,1,100,0,2,0.0,0,1,1,0,0,0,1,0,1
JaKarr Sampson,IND,@PHX,01/22/2020,W,4,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Mikal Bridges,PHX,vs.IND,01/22/2020,L,33,9,4,8,50.0,1,3,33.3,0,0,-,1,5,6,0,2,0,0,1,-10
Goga Bitadze,IND,@PHX,01/22/2020,W,4,0,0,0,-,0,0,-,0,0,-,0,3,3,1,0,1,1,0,4
Jevon Carter,PHX,vs.IND,01/22/2020,L,19,6,2,5,40.0,1,1,100,1,1,100,1,1,2,0,0,0,0,2,-4
Deandre Ayton,PHX,vs.IND,01/22/2020,L,31,10,5,12,41.7,0,0,-,0,0,-,3,5,8,2,1,0,1,4,-17
Elie Okobo,PHX,vs.IND,01/22/2020,L,27,11,2,9,22.2,1,4,25.0,6,6,100,2,3,5,3,1,1,1,1,-8
Ty Jerome,PHX,vs.IND,01/22/2020,L,12,2,1,4,25.0,0,1,0.0,0,0,-,0,2,2,1,1,1,0,2,-3
Aaron Holiday,IND,@PHX,01/22/2020,W,19,7,3,10,30.0,1,3,33.3,0,0,-,0,2,2,2,1,0,1,2,1
Delon Wright,DAL,vs.LAC,01/21/2020,L,12,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,2,1,0,1,2,2
Boban Marjanovic,DAL,vs.LAC,01/21/2020,L,16,12,5,6,83.3,0,0,-,2,2,100,0,7,7,0,1,2,2,3,4
Dorian Finney-Smith,DAL,vs.LAC,01/21/2020,L,37,8,3,8,37.5,2,6,33.3,0,0,-,5,1,6,4,1,1,0,3,-5
Luka Doncic,DAL,vs.LAC,01/21/2020,L,35,36,12,26,46.2,3,12,25.0,9,14,64.3,2,8,10,9,0,2,4,3,-6
Patrick Beverley,LAC,@DAL,01/21/2020,W,15,9,3,5,60.0,3,3,100,0,0,-,0,4,4,4,0,0,2,2,18
Patrick Patterson,LAC,@DAL,01/21/2020,W,4,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-3
Kawhi Leonard,LAC,@DAL,01/21/2020,W,36,36,12,29,41.4,1,9,11.1,11,12,91.7,2,9,11,2,3,2,1,3,5
JaMychal Green,LAC,@DAL,01/21/2020,W,26,6,2,6,33.3,0,2,0.0,2,6,33.3,4,6,10,2,0,0,1,2,6
Seth Curry,DAL,vs.LAC,01/21/2020,L,19,8,3,6,50.0,2,3,66.7,0,0,-,0,0,0,0,0,0,0,0,7
Maxi Kleber,DAL,vs.LAC,01/21/2020,L,32,8,4,7,57.1,0,3,0.0,0,0,-,1,4,5,1,0,2,1,4,-17
Landry Shamet,LAC,@DAL,01/21/2020,W,36,18,5,8,62.5,5,8,62.5,3,3,100,0,3,3,1,0,0,1,3,13
Maurice Harkless,LAC,@DAL,01/21/2020,W,9,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,4,-4
Ivica Zubac,LAC,@DAL,01/21/2020,W,19,9,2,8,25.0,0,0,-,5,6,83.3,3,6,9,1,1,0,0,1,12
Rodney McGruder,LAC,@DAL,01/21/2020,W,21,4,2,4,50.0,0,1,0.0,0,0,-,3,1,4,1,0,0,1,2,-20
Lou Williams,LAC,@DAL,01/21/2020,W,32,16,5,19,26.3,3,11,27.3,3,4,75.0,1,4,5,4,1,1,3,1,4
Kristaps Porzingis,DAL,vs.LAC,01/21/2020,L,27,10,4,17,23.5,1,8,12.5,1,1,100,4,5,9,1,1,1,2,5,-1
Jalen Brunson,DAL,vs.LAC,01/21/2020,L,14,6,2,3,66.7,0,1,0.0,2,2,100,0,3,3,3,2,0,1,2,7
Jerome Robinson,LAC,@DAL,01/21/2020,W,15,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,3,2,0,0,1,-9
J.J. Barea,DAL,vs.LAC,01/21/2020,L,8,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,2,0,0,0,2,2
Tim Hardaway Jr.,DAL,vs.LAC,01/21/2020,L,30,13,4,12,33.3,3,7,42.9,2,3,66.7,0,3,3,0,1,0,0,4,-7
Dwight Powell,DAL,vs.LAC,01/21/2020,L,9,1,0,1,0.0,0,0,-,1,2,50.0,0,3,3,1,0,0,1,0,-1
Montrezl Harrell,LAC,@DAL,01/21/2020,W,28,12,5,13,38.5,0,0,-,2,2,100,7,2,9,1,2,0,1,2,-7
Lonzo Ball,NOP,@MEM,01/20/2020,W,34,8,2,9,22.2,2,6,33.3,2,2,100,1,8,9,5,2,0,1,2,4
JJ Redick,NOP,@MEM,01/20/2020,W,22,10,3,9,33.3,2,7,28.6,2,2,100,0,2,2,0,0,0,1,2,9
Josh Hart,NOP,@MEM,01/20/2020,W,17,10,4,6,66.7,2,4,50.0,0,0,-,0,5,5,2,1,0,2,0,13
Nicolo Melli,NOP,@MEM,01/20/2020,W,29,15,6,11,54.5,3,8,37.5,0,0,-,0,5,5,3,0,2,3,5,7
Brandon Clarke,MEM,vs.NOP,01/20/2020,L,23,4,2,4,50.0,0,1,0.0,0,0,-,0,4,4,2,0,0,0,1,1
Jaren Jackson Jr.,MEM,vs.NOP,01/20/2020,L,30,19,7,15,46.7,3,8,37.5,2,4,50.0,0,6,6,1,0,2,2,5,-3
Jaxson Hayes,NOP,@MEM,01/20/2020,W,19,5,2,2,100,0,0,-,1,3,33.3,1,5,6,0,0,1,0,3,3
E'Twaun Moore,NOP,@MEM,01/20/2020,W,21,9,4,10,40.0,1,2,50.0,0,0,-,0,2,2,2,0,0,1,0,3
Nickeil Alexander-Walker,NOP,@MEM,01/20/2020,W,13,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,5,0,1,0,0,5
Ja Morant,MEM,vs.NOP,01/20/2020,L,35,16,5,14,35.7,1,2,50.0,5,6,83.3,1,2,3,9,1,0,2,2,-7
Kyle Anderson,MEM,vs.NOP,01/20/2020,L,14,6,3,4,75.0,0,1,0.0,0,0,-,1,3,4,1,1,0,1,0,-7
Grayson Allen,MEM,vs.NOP,01/20/2020,L,13,2,1,4,25.0,0,2,0.0,0,0,-,0,0,0,1,0,0,0,0,0
Frank Jackson,NOP,@MEM,01/20/2020,W,18,6,2,5,40.0,2,3,66.7,0,0,-,2,0,2,0,2,0,2,0,-4
Dillon Brooks,MEM,vs.NOP,01/20/2020,L,35,31,12,25,48.0,3,6,50.0,4,5,80.0,5,4,9,4,2,0,1,4,-9
De'Anthony Melton,MEM,vs.NOP,01/20/2020,L,23,10,4,8,50.0,0,1,0.0,2,2,100,0,2,2,2,2,0,3,2,-1
Tyus Jones,MEM,vs.NOP,01/20/2020,L,13,9,4,6,66.7,1,1,100,0,0,-,0,5,5,3,0,0,1,1,-3
Brandon Ingram,NOP,@MEM,01/20/2020,W,35,25,6,14,42.9,2,6,33.3,11,12,91.7,1,3,4,6,0,2,2,3,2
Jrue Holiday,NOP,@MEM,01/20/2020,W,32,36,12,18,66.7,7,10,70.0,5,5,100,0,6,6,1,2,1,4,3,8
Solomon Hill,MEM,vs.NOP,01/20/2020,L,15,3,1,7,14.3,1,6,16.7,0,0,-,0,1,1,1,0,1,1,1,-12
Jae Crowder,MEM,vs.NOP,01/20/2020,L,18,2,1,8,12.5,0,5,0.0,0,0,-,4,2,6,1,0,0,1,1,-7
Jonas Valanciunas,MEM,vs.NOP,01/20/2020,L,21,14,6,8,75.0,0,0,-,2,4,50.0,4,7,11,1,2,0,2,2,-2
Langston Galloway,DET,@WAS,01/20/2020,L,26,6,3,11,27.3,0,2,0.0,0,0,-,1,4,5,4,2,0,0,3,3
Davis Bertans,WAS,vs.DET,01/20/2020,W,23,8,2,5,40.0,2,5,40.0,2,2,100,0,3,3,0,0,1,0,3,6
Ish Smith,WAS,vs.DET,01/20/2020,W,25,9,4,8,50.0,0,0,-,1,1,100,0,7,7,6,0,1,1,0,2
Sekou Doumbouya,DET,@WAS,01/20/2020,L,23,6,2,7,28.6,0,4,0.0,2,3,66.7,1,2,3,2,0,0,2,1,-5
Christian Wood,DET,@WAS,01/20/2020,L,13,6,3,4,75.0,0,0,-,0,0,-,2,3,5,1,0,1,2,2,-4
Tim Frazier,DET,@WAS,01/20/2020,L,11,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,3,1,1,0,3,1
Tony Snell,DET,@WAS,01/20/2020,L,29,16,5,9,55.6,4,7,57.1,2,2,100,0,1,1,0,0,0,0,1,-5
Andre Drummond,DET,@WAS,01/20/2020,L,35,18,7,11,63.6,0,0,-,4,7,57.1,6,10,16,3,4,2,9,3,-2
Isaac Bonga,WAS,vs.DET,01/20/2020,W,22,2,1,2,50.0,0,0,-,0,0,-,1,2,3,0,2,0,1,2,5
Thomas Bryant,WAS,vs.DET,01/20/2020,W,22,13,6,9,66.7,1,1,100,0,0,-,1,5,6,1,0,1,5,3,-1
Gary Payton II,WAS,vs.DET,01/20/2020,W,19,6,3,10,30.0,0,2,0.0,0,0,-,2,2,4,3,4,0,1,2,3
Bradley Beal,WAS,vs.DET,01/20/2020,W,33,29,10,21,47.6,2,7,28.6,7,8,87.5,0,1,1,6,1,0,5,0,8
Isaiah Thomas,WAS,vs.DET,01/20/2020,W,18,5,2,2,100,1,1,100,0,0,-,0,0,0,1,0,0,2,1,-1
Ian Mahinmi,WAS,vs.DET,01/20/2020,W,23,21,9,10,90.0,1,1,100,2,3,66.7,2,5,7,1,2,3,1,6,14
Troy Brown Jr.,WAS,vs.DET,01/20/2020,W,25,6,2,6,33.3,2,4,50.0,0,0,-,0,3,3,1,0,0,0,1,3
Johnathan Williams,WAS,vs.DET,01/20/2020,W,3,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,1,1,-7
Svi Mykhailiuk,DET,@WAS,01/20/2020,L,24,10,4,13,30.8,2,9,22.2,0,0,-,0,2,2,0,0,0,0,1,1
Bruce Brown,DET,@WAS,01/20/2020,L,26,7,3,3,100,1,1,100,0,0,-,1,0,1,4,1,1,2,2,-12
Markieff Morris,DET,@WAS,01/20/2020,L,18,10,3,8,37.5,2,3,66.7,2,2,100,0,2,2,0,0,0,0,1,-1
Jordan McRae,WAS,vs.DET,01/20/2020,W,25,7,3,7,42.9,0,2,0.0,1,2,50.0,0,8,8,3,0,0,2,4,-2
Derrick Rose,DET,@WAS,01/20/2020,L,34,21,8,21,38.1,1,5,20.0,4,6,66.7,0,4,4,2,2,0,2,1,-6
Malik Beasley,DEN,@MIN,01/20/2020,W,24,11,4,10,40.0,1,2,50.0,2,2,100,0,3,3,0,3,0,1,1,9
Karl-Anthony Towns,MIN,vs.DEN,01/20/2020,L,35,28,9,19,47.4,2,5,40.0,8,9,88.9,4,4,8,5,1,1,0,3,2
PJ Dozier,DEN,@MIN,01/20/2020,W,19,6,3,8,37.5,0,0,-,0,0,-,0,3,3,3,0,0,2,2,6
Jordan McLaughlin,MIN,vs.DEN,01/20/2020,L,11,0,0,3,0.0,0,1,0.0,0,2,0.0,0,1,1,4,2,0,0,0,-3
Jarrett Culver,MIN,vs.DEN,01/20/2020,L,27,6,2,8,25.0,2,3,66.7,0,0,-,1,1,2,1,0,1,2,0,-6
Allen Crabbe,MIN,vs.DEN,01/20/2020,L,17,3,1,4,25.0,1,3,33.3,0,0,-,0,1,1,3,0,0,0,1,-11
Josh Okogie,MIN,vs.DEN,01/20/2020,L,27,16,7,11,63.6,1,3,33.3,1,1,100,2,6,8,1,2,0,2,1,3
Will Barton,DEN,@MIN,01/20/2020,W,33,18,6,11,54.5,3,6,50.0,3,4,75.0,0,2,2,4,2,0,1,2,7
Jerami Grant,DEN,@MIN,01/20/2020,W,32,19,8,13,61.5,3,6,50.0,0,0,-,3,4,7,2,1,0,1,2,1
Nikola Jokic,DEN,@MIN,01/20/2020,W,34,17,7,15,46.7,0,3,0.0,3,4,75.0,5,8,13,5,1,0,5,4,-6
Juancho Hernangomez,DEN,@MIN,01/20/2020,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,0,-7
Torrey Craig,DEN,@MIN,01/20/2020,W,16,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,0,1,0,1,1,-7
Gorgui Dieng,MIN,vs.DEN,01/20/2020,L,13,8,3,5,60.0,2,3,66.7,0,0,-,1,3,4,1,0,1,1,2,-9
Robert Covington,MIN,vs.DEN,01/20/2020,L,33,9,4,10,40.0,1,7,14.3,0,0,-,2,4,6,1,1,0,0,2,-6
Andrew Wiggins,MIN,vs.DEN,01/20/2020,L,33,15,6,17,35.3,1,7,14.3,2,2,100,1,5,6,2,0,1,3,0,-8
Shabazz Napier,MIN,vs.DEN,01/20/2020,L,29,6,2,8,25.0,2,7,28.6,0,0,-,0,3,3,8,1,0,1,2,4
Mason Plumlee,DEN,@MIN,01/20/2020,W,10,6,3,4,75.0,0,0,-,0,0,-,1,3,4,0,0,0,0,1,6
Monte Morris,DEN,@MIN,01/20/2020,W,36,8,4,12,33.3,0,3,0.0,0,0,-,2,2,4,8,1,0,0,1,9
Michael Porter Jr.,DEN,@MIN,01/20/2020,W,30,20,7,12,58.3,4,8,50.0,2,2,100,2,12,14,4,0,1,1,4,17
Keita Bates-Diop,MIN,vs.DEN,01/20/2020,L,15,9,4,6,66.7,1,3,33.3,0,0,-,0,3,3,0,0,1,0,0,-1
Markelle Fultz,ORL,@CHA,01/20/2020,W,31,10,5,12,41.7,0,2,0.0,0,0,-,1,4,5,5,2,0,0,0,13
Aaron Gordon,ORL,@CHA,01/20/2020,W,33,6,3,9,33.3,0,2,0.0,0,0,-,1,5,6,7,1,0,1,2,14
Bismack Biyombo,CHA,vs.ORL,01/20/2020,L,12,4,1,1,100,0,0,-,2,2,100,1,1,2,0,0,2,2,3,3
Terry Rozier,CHA,vs.ORL,01/20/2020,L,31,4,0,6,0.0,0,3,0.0,4,4,100,0,4,4,4,2,0,4,1,-10
Willy Hernangomez,CHA,vs.ORL,01/20/2020,L,9,8,3,3,100,1,1,100,1,2,50.0,0,2,2,0,0,0,1,0,-2
