Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Troy Brown Jr.,WAS,vs.CHI,12/31/2020,L,17,6,2,5,40.0,2,3,66.7,0,0,-,0,1,1,1,0,0,1,3,-6
Thomas Bryant,WAS,vs.CHI,12/31/2020,L,34,28,10,11,90.9,3,3,100,5,7,71.4,2,1,3,0,1,3,1,3,3
Raul Neto,WAS,vs.CHI,12/31/2020,L,22,15,5,7,71.4,3,3,100,2,2,100,0,4,4,1,3,0,0,2,-3
Bradley Beal,WAS,vs.CHI,12/31/2020,L,35,28,8,19,42.1,0,3,0.0,12,13,92.3,1,3,4,3,1,1,3,4,3
Davis Bertans,WAS,vs.CHI,12/31/2020,L,21,3,0,8,0.0,0,6,0.0,3,3,100,0,3,3,2,1,0,0,3,-22
Thaddeus Young,CHI,@WAS,12/31/2020,W,27,15,7,12,58.3,1,2,50.0,0,0,-,1,2,3,6,2,0,2,2,19
Garrett Temple,CHI,@WAS,12/31/2020,W,28,8,3,6,50.0,1,4,25.0,1,1,100,1,1,2,4,0,0,2,3,3
Otto Porter Jr.,CHI,@WAS,12/31/2020,W,31,28,10,14,71.4,5,9,55.6,3,3,100,1,11,12,3,3,0,0,0,0
Zach LaVine,CHI,@WAS,12/31/2020,W,35,22,6,17,35.3,1,7,14.3,9,10,90.0,0,6,6,7,0,1,3,4,-3
Denzel Valentine,CHI,@WAS,12/31/2020,W,15,3,1,3,33.3,1,2,50.0,0,0,-,1,3,4,1,1,0,0,2,8
Wendell Carter Jr.,CHI,@WAS,12/31/2020,W,23,16,7,11,63.6,1,1,100,1,2,50.0,1,4,5,1,1,1,2,5,-24
Coby White,CHI,@WAS,12/31/2020,W,40,16,5,16,31.3,3,9,33.3,3,5,60.0,1,5,6,10,0,0,3,4,16
Daniel Gafford,CHI,@WAS,12/31/2020,W,22,15,7,8,87.5,0,0,-,1,2,50.0,3,2,5,2,2,1,1,3,23
Patrick Williams,CHI,@WAS,12/31/2020,W,18,10,4,5,80.0,1,2,50.0,1,2,50.0,0,1,1,0,0,0,2,4,-15
Russell Westbrook,WAS,vs.CHI,12/31/2020,L,39,22,8,18,44.4,3,5,60.0,3,6,50.0,2,8,10,11,1,0,5,4,-14
Robin Lopez,WAS,vs.CHI,12/31/2020,L,6,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-6
Ish Smith,WAS,vs.CHI,12/31/2020,L,8,0,0,0,-,0,0,-,0,0,-,0,0,0,3,0,0,2,0,-6
Andre Drummond,CLE,@IND,12/31/2020,L,25,11,4,11,36.4,0,0,-,3,4,75.0,3,10,13,4,1,1,3,4,5
Cassius Stanley,IND,vs.CLE,12/31/2020,W,2,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,1,1
Jalen Lecque,IND,vs.CLE,12/31/2020,W,2,3,1,1,100,0,0,-,1,1,100,0,1,1,1,0,0,0,0,1
Aaron Holiday,IND,vs.CLE,12/31/2020,W,22,12,4,6,66.7,3,4,75.0,1,2,50.0,1,0,1,2,1,0,1,4,11
Edmond Sumner,IND,vs.CLE,12/31/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
JaKarr Sampson,IND,vs.CLE,12/31/2020,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,1
Lamar Stevens,CLE,@IND,12/31/2020,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1
Dean Wade,CLE,@IND,12/31/2020,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-11
Marques Bolden,CLE,@IND,12/31/2020,L,2,3,0,0,-,0,0,-,3,4,75.0,0,1,1,0,0,0,0,0,-1
Thon Maker,CLE,@IND,12/31/2020,L,9,6,2,3,66.7,0,0,-,2,2,100,0,1,1,0,0,1,0,1,-4
Dante Exum,CLE,@IND,12/31/2020,L,28,7,2,5,40.0,2,3,66.7,1,2,50.0,0,4,4,0,0,1,2,0,-9
JaVale McGee,CLE,@IND,12/31/2020,L,14,7,3,11,27.3,0,1,0.0,1,6,16.7,6,7,13,0,0,1,1,5,-21
Cedi Osman,CLE,@IND,12/31/2020,L,21,3,1,8,12.5,1,5,20.0,0,2,0.0,1,1,2,1,1,0,0,1,-19
Victor Oladipo,IND,vs.CLE,12/31/2020,W,34,16,5,14,35.7,4,8,50.0,2,2,100,0,4,4,8,1,0,3,1,21
Domantas Sabonis,IND,vs.CLE,12/31/2020,W,37,25,10,14,71.4,2,2,100,3,3,100,2,9,11,7,0,0,1,2,25
Malcolm Brogdon,IND,vs.CLE,12/31/2020,W,37,17,5,13,38.5,2,4,50.0,5,6,83.3,0,4,4,5,3,0,2,2,29
Darius Garland,CLE,@IND,12/31/2020,L,38,21,8,14,57.1,5,7,71.4,0,0,-,0,2,2,5,0,0,6,3,-21
Kelan Martin,IND,vs.CLE,12/31/2020,W,11,0,0,6,0.0,0,2,0.0,0,0,-,1,0,1,0,1,0,2,3,5
Collin Sexton,CLE,@IND,12/31/2020,L,37,28,12,19,63.2,2,2,100,2,2,100,0,1,1,4,1,1,2,2,-7
Damyean Dotson,CLE,@IND,12/31/2020,L,21,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,0,0,2,2,-8
Larry Nance Jr.,CLE,@IND,12/31/2020,L,36,10,4,9,44.4,1,4,25.0,1,2,50.0,1,4,5,7,2,1,2,3,-3
Myles Turner,IND,vs.CLE,12/31/2020,W,33,14,5,9,55.6,0,4,0.0,4,4,100,2,5,7,2,4,1,0,6,8
T.J. McConnell,IND,vs.CLE,12/31/2020,W,9,4,2,3,66.7,0,0,-,0,0,-,0,1,1,2,1,0,2,0,-10
Doug McDermott,IND,vs.CLE,12/31/2020,W,25,18,6,13,46.2,3,6,50.0,3,6,50.0,3,6,9,0,0,0,2,3,-1
Justin Holiday,IND,vs.CLE,12/31/2020,W,23,7,3,7,42.9,1,4,25.0,0,0,-,0,4,4,1,1,0,1,0,8
Daniel Oturu,LAC,vs.POR,12/30/2020,W,3,2,1,2,50.0,0,0,-,0,0,-,0,2,2,1,0,0,0,0,0
Carmelo Anthony,POR,@LAC,12/30/2020,L,25,15,3,5,60.0,0,2,0.0,9,10,90.0,0,5,5,2,0,0,1,2,-11
Enes Kanter,POR,@LAC,12/30/2020,L,25,10,4,9,44.4,0,0,-,2,2,100,4,6,10,0,0,0,1,2,-1
Damian Lillard,POR,@LAC,12/30/2020,L,29,20,3,14,21.4,0,8,0.0,14,15,93.3,1,4,5,4,1,0,4,1,-20
CJ McCollum,POR,@LAC,12/30/2020,L,28,25,8,17,47.1,7,11,63.6,2,2,100,0,4,4,3,1,0,1,0,-12
Robert Covington,POR,@LAC,12/30/2020,L,25,8,3,4,75.0,2,3,66.7,0,0,-,0,3,3,1,1,1,2,5,-15
Rodney Hood,POR,@LAC,12/30/2020,L,15,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,1,0,0,2,0,-3
Jusuf Nurkic,POR,@LAC,12/30/2020,L,23,4,2,4,50.0,0,0,-,0,0,-,0,4,4,1,0,2,4,3,-21
Derrick Jones Jr.,POR,@LAC,12/30/2020,L,35,6,2,6,33.3,1,3,33.3,1,2,50.0,0,3,3,0,1,0,0,0,-14
Harry Giles III,POR,@LAC,12/30/2020,L,8,7,3,4,75.0,0,1,0.0,1,2,50.0,0,5,5,0,0,1,1,0,6
Anfernee Simons,POR,@LAC,12/30/2020,L,10,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,0,0,0,0,2,-7
CJ Elleby,POR,@LAC,12/30/2020,L,8,2,1,3,33.3,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,1,6
Keljin Blevins,POR,@LAC,12/30/2020,L,8,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,2,1,0,1,1,6
Lou Williams,LAC,vs.POR,12/30/2020,W,21,15,7,13,53.8,1,4,25.0,0,0,-,0,5,5,2,1,0,1,0,3
Serge Ibaka,LAC,vs.POR,12/30/2020,W,23,11,4,11,36.4,3,5,60.0,0,0,-,2,6,8,3,1,1,1,3,20
Nicolas Batum,LAC,vs.POR,12/30/2020,W,26,11,4,6,66.7,2,2,100,1,2,50.0,2,3,5,3,1,0,0,1,26
Patrick Beverley,LAC,vs.POR,12/30/2020,W,21,7,3,6,50.0,1,2,50.0,0,0,-,2,2,4,0,2,0,0,4,23
Paul George,LAC,vs.POR,12/30/2020,W,28,23,8,15,53.3,4,9,44.4,3,4,75.0,0,10,10,7,2,0,3,1,18
Patrick Patterson,LAC,vs.POR,12/30/2020,W,11,2,1,5,20.0,0,3,0.0,0,0,-,0,3,3,0,0,0,1,1,-6
Kawhi Leonard,LAC,vs.POR,12/30/2020,W,30,28,9,17,52.9,3,5,60.0,7,8,87.5,1,2,3,7,3,1,0,4,23
Reggie Jackson,LAC,vs.POR,12/30/2020,W,22,11,4,6,66.7,2,4,50.0,1,3,33.3,0,1,1,2,0,0,0,3,-2
Ivica Zubac,LAC,vs.POR,12/30/2020,W,15,7,2,2,100,0,0,-,3,4,75.0,2,0,2,2,2,3,2,3,2
Luke Kennard,LAC,vs.POR,12/30/2020,W,19,5,2,5,40.0,1,1,100,0,0,-,0,0,0,1,0,0,2,1,-3
Amir Coffey,LAC,vs.POR,12/30/2020,W,5,6,2,4,50.0,1,2,50.0,1,1,100,0,0,0,0,0,0,0,1,2
Terance Mann,LAC,vs.POR,12/30/2020,W,8,0,0,1,0.0,0,0,-,0,0,-,2,2,4,0,0,0,0,1,-6
Mfiondu Kabengele,LAC,vs.POR,12/30/2020,W,7,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,2,1,1,0,2,-4
Nick Richards,CHA,@DAL,12/30/2020,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Vernon Carey Jr.,CHA,@DAL,12/30/2020,W,4,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,0,1,0,0,-4
Caleb Martin,CHA,@DAL,12/30/2020,W,14,4,2,3,66.7,0,0,-,0,2,0.0,1,3,4,4,1,0,0,1,15
Miles Bridges,CHA,@DAL,12/30/2020,W,30,20,6,9,66.7,4,6,66.7,4,4,100,0,16,16,2,0,2,5,1,18
Tyrell Terry,DAL,vs.CHA,12/30/2020,L,4,0,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0,1,0,0,0,0,4
Luka Doncic,DAL,vs.CHA,12/30/2020,L,24,12,4,10,40.0,0,5,0.0,4,7,57.1,0,2,2,5,2,0,3,3,-27
Maxi Kleber,DAL,vs.CHA,12/30/2020,L,21,12,4,5,80.0,4,5,80.0,0,0,-,1,5,6,1,0,2,2,1,-9
Wes Iwundu,DAL,vs.CHA,12/30/2020,L,4,6,2,3,66.7,1,1,100,1,2,50.0,0,0,0,0,0,0,0,0,4
Dorian Finney-Smith,DAL,vs.CHA,12/30/2020,L,24,5,2,8,25.0,1,6,16.7,0,0,-,4,2,6,0,1,1,1,2,-22
Boban Marjanovic,DAL,vs.CHA,12/30/2020,L,4,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4
Josh Richardson,DAL,vs.CHA,12/30/2020,L,27,4,1,10,10.0,0,4,0.0,2,2,100,1,1,2,2,0,1,1,2,-23
Tim Hardaway Jr.,DAL,vs.CHA,12/30/2020,L,28,18,7,10,70.0,3,6,50.0,1,1,100,0,2,2,1,1,0,1,0,-27
Willie Cauley-Stein,DAL,vs.CHA,12/30/2020,L,9,5,2,2,100,0,0,-,1,4,25.0,1,2,3,0,0,0,1,4,-2
LaMelo Ball,CHA,@DAL,12/30/2020,W,29,22,7,10,70.0,4,5,80.0,4,4,100,4,4,8,5,1,1,2,3,8
Jalen McDaniels,CHA,@DAL,12/30/2020,W,16,10,4,5,80.0,1,2,50.0,1,1,100,0,1,1,0,0,0,4,2,-9
Gordon Hayward,CHA,@DAL,12/30/2020,W,31,11,4,16,25.0,1,6,16.7,2,2,100,1,6,7,3,1,0,3,4,8
Bismack Biyombo,CHA,@DAL,12/30/2020,W,30,9,3,6,50.0,0,0,-,3,5,60.0,4,2,6,4,0,1,2,5,8
Trey Burke,DAL,vs.CHA,12/30/2020,L,20,3,1,9,11.1,1,6,16.7,0,0,-,0,1,1,4,2,0,1,0,0
Dwight Powell,DAL,vs.CHA,12/30/2020,L,24,9,2,6,33.3,0,1,0.0,5,7,71.4,3,1,4,2,1,1,2,3,-21
Terry Rozier,CHA,@DAL,12/30/2020,W,30,18,8,17,47.1,2,7,28.6,0,0,-,1,4,5,3,0,1,3,4,11
Devonte' Graham,CHA,@DAL,12/30/2020,W,29,9,3,8,37.5,2,5,40.0,1,1,100,0,0,0,5,2,0,1,2,20
P.J. Washington,CHA,@DAL,12/30/2020,W,18,11,4,6,66.7,1,2,50.0,2,2,100,1,1,2,3,0,0,2,5,23
Josh Green,DAL,vs.CHA,12/30/2020,L,13,0,0,0,-,0,0,-,0,0,-,1,1,2,0,0,0,1,0,10
Jalen Brunson,DAL,vs.CHA,12/30/2020,L,20,16,5,13,38.5,2,5,40.0,4,6,66.7,0,4,4,4,1,0,1,0,4
James Johnson,DAL,vs.CHA,12/30/2020,L,19,7,3,8,37.5,0,2,0.0,1,3,33.3,2,4,6,4,2,1,0,1,10
Cody Martin,CHA,@DAL,12/30/2020,W,8,4,2,2,100,0,0,-,0,0,-,0,0,0,0,1,0,1,1,0
Jared Dudley,LAL,@SAS,12/30/2020,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3
Marc Gasol,LAL,@SAS,12/30/2020,W,21,5,2,2,100,0,0,-,1,1,100,1,4,5,2,0,0,4,3,8
Dennis Schroder,LAL,@SAS,12/30/2020,W,34,21,9,15,60.0,3,5,60.0,0,0,-,1,3,4,4,1,0,5,3,13
Kentavious Caldwell-Pope,LAL,@SAS,12/30/2020,W,26,10,3,5,60.0,2,3,66.7,2,2,100,0,2,2,2,1,0,0,3,6
Quinn Cook,LAL,@SAS,12/30/2020,W,1,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,3
Alfonzo McKinnie,LAL,@SAS,12/30/2020,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3
DeMar DeRozan,SAS,vs.LAL,12/30/2020,L,36,23,7,12,58.3,1,1,100,8,10,80.0,0,5,5,6,1,1,2,2,-12
Jakob Poeltl,SAS,vs.LAL,12/30/2020,L,24,8,4,5,80.0,0,0,-,0,2,0.0,3,4,7,1,1,0,0,3,-1
Keita Bates-Diop,SAS,vs.LAL,12/30/2020,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Lonnie Walker IV,SAS,vs.LAL,12/30/2020,L,33,11,4,12,33.3,1,4,25.0,2,4,50.0,0,4,4,3,1,0,2,1,-3
Keldon Johnson,SAS,vs.LAL,12/30/2020,L,24,7,3,9,33.3,1,2,50.0,0,0,-,1,2,3,3,0,0,2,3,-4
Luka Samanic,SAS,vs.LAL,12/30/2020,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Devin Vassell,SAS,vs.LAL,12/30/2020,L,13,3,1,3,33.3,1,2,50.0,0,0,-,0,2,2,0,1,0,0,0,-10
Drew Eubanks,SAS,vs.LAL,12/30/2020,L,24,4,2,8,25.0,0,0,-,0,0,-,1,4,5,0,0,2,0,5,-13
Kyle Kuzma,LAL,@SAS,12/30/2020,W,24,6,2,7,28.6,1,4,25.0,1,2,50.0,0,6,6,4,1,0,2,2,10
Dejounte Murray,SAS,vs.LAL,12/30/2020,L,35,29,12,19,63.2,2,3,66.7,3,3,100,0,7,7,7,1,0,4,3,-3
Montrezl Harrell,LAL,@SAS,12/30/2020,W,23,10,2,5,40.0,0,0,-,6,8,75.0,3,6,9,1,0,0,2,3,6
Markieff Morris,LAL,@SAS,12/30/2020,W,19,2,1,3,33.3,0,2,0.0,0,0,-,0,6,6,1,0,0,1,3,-6
Wesley Matthews,LAL,@SAS,12/30/2020,W,22,18,6,6,100,6,6,100,0,0,-,1,1,2,0,0,0,0,3,8
Patty Mills,SAS,vs.LAL,12/30/2020,L,22,12,3,7,42.9,2,5,40.0,4,4,100,1,2,3,4,2,0,0,1,-9
Rudy Gay,SAS,vs.LAL,12/30/2020,L,25,8,3,10,30.0,2,7,28.6,0,0,-,1,2,3,1,1,1,0,0,-6
LeBron James,LAL,@SAS,12/30/2020,W,35,26,11,23,47.8,1,3,33.3,3,5,60.0,0,5,5,8,1,1,2,1,-1
Anthony Davis,LAL,@SAS,12/30/2020,W,32,20,9,15,60.0,0,2,0.0,2,2,100,1,7,8,3,0,2,1,3,17
Tre Jones,SAS,vs.LAL,12/30/2020,L,1,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Andre Iguodala,MIA,vs.MIL,12/30/2020,W,20,0,0,3,0.0,0,3,0.0,0,0,-,0,4,4,2,0,1,2,1,-3
Donte DiVincenzo,MIL,@MIA,12/30/2020,L,30,15,5,14,35.7,3,7,42.9,2,2,100,4,1,5,1,3,1,3,2,-1
Bryn Forbes,MIL,@MIA,12/30/2020,L,16,9,4,6,66.7,1,3,33.3,0,1,0.0,1,2,3,0,0,0,2,1,12
Pat Connaughton,MIL,@MIA,12/30/2020,L,17,12,4,6,66.7,4,6,66.7,0,0,-,0,3,3,0,1,0,0,0,-3
Bobby Portis,MIL,@MIA,12/30/2020,L,18,11,4,8,50.0,1,2,50.0,2,2,100,1,1,2,0,1,1,0,1,-11
Thanasis Antetokounmpo,MIL,@MIA,12/30/2020,L,11,4,2,4,50.0,0,0,-,0,0,-,1,1,2,0,0,1,1,4,-2
Giannis Antetokounmpo,MIL,@MIA,12/30/2020,L,38,26,10,18,55.6,2,6,33.3,4,4,100,2,11,13,10,3,1,4,3,-5
Khris Middleton,MIL,@MIA,12/30/2020,L,37,8,3,15,20.0,0,4,0.0,2,2,100,0,7,7,9,1,0,2,5,3
Goran Dragic,MIA,vs.MIL,12/30/2020,W,27,26,9,17,52.9,4,7,57.1,4,6,66.7,2,3,5,2,0,0,4,2,4
Avery Bradley,MIA,vs.MIL,12/30/2020,W,30,16,6,11,54.5,2,6,33.3,2,2,100,0,2,2,0,1,0,1,2,2
Maurice Harkless,MIA,vs.MIL,12/30/2020,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Kelly Olynyk,MIA,vs.MIL,12/30/2020,W,29,15,5,10,50.0,3,7,42.9,2,2,100,3,5,8,4,0,1,3,2,2
Bam Adebayo,MIA,vs.MIL,12/30/2020,W,35,22,7,13,53.8,0,0,-,8,10,80.0,1,7,8,10,1,2,2,1,11
Duncan Robinson,MIA,vs.MIL,12/30/2020,W,24,9,2,4,50.0,2,4,50.0,3,3,100,0,3,3,0,2,0,2,1,4
Kendrick Nunn,MIA,vs.MIL,12/30/2020,W,9,3,1,3,33.3,0,1,0.0,1,1,100,0,0,0,1,1,0,1,0,-7
Gabe Vincent,MIA,vs.MIL,12/30/2020,W,15,7,2,6,33.3,2,5,40.0,1,1,100,0,2,2,2,0,0,0,4,0
Tyler Herro,MIA,vs.MIL,12/30/2020,W,39,21,8,13,61.5,2,6,33.3,3,4,75.0,1,14,15,4,0,0,4,3,4
Precious Achiuwa,MIA,vs.MIL,12/30/2020,W,12,0,0,2,0.0,0,0,-,0,0,-,3,2,5,0,0,1,3,2,-5
D.J. Augustin,MIL,@MIA,12/30/2020,L,13,3,1,5,20.0,1,3,33.3,0,0,-,0,0,0,1,1,0,1,1,-12
Brook Lopez,MIL,@MIA,12/30/2020,L,26,7,3,11,27.3,1,3,33.3,0,0,-,6,2,8,0,2,1,0,3,9
Jrue Holiday,MIL,@MIA,12/30/2020,L,34,13,4,15,26.7,3,7,42.9,2,2,100,1,3,4,5,2,1,0,5,-1
Kyle Anderson,MEM,@BOS,12/30/2020,L,28,9,3,11,27.3,0,4,0.0,3,4,75.0,0,4,4,9,0,1,8,2,-7
Dillon Brooks,MEM,@BOS,12/30/2020,L,28,16,6,18,33.3,2,9,22.2,2,2,100,3,2,5,2,1,0,3,2,-18
Daniel Theis,BOS,vs.MEM,12/30/2020,W,19,12,5,7,71.4,0,1,0.0,2,3,66.7,2,3,5,2,1,2,2,4,-2
Grant Williams,BOS,vs.MEM,12/30/2020,W,21,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,0,2,0,0,4,1
Payton Pritchard,BOS,vs.MEM,12/30/2020,W,21,8,4,6,66.7,0,0,-,0,0,-,0,2,2,3,2,0,1,3,10
Tremont Waters,BOS,vs.MEM,12/30/2020,W,6,4,1,1,100,0,0,-,2,2,100,0,0,0,2,2,0,2,0,-7
Carsen Edwards,BOS,vs.MEM,12/30/2020,W,12,9,4,8,50.0,1,3,33.3,0,0,-,1,2,3,2,0,1,1,2,-6
Aaron Nesmith,BOS,vs.MEM,12/30/2020,W,20,5,2,7,28.6,1,5,20.0,0,0,-,1,2,3,1,0,1,1,3,-7
Sean McDermott,MEM,@BOS,12/30/2020,L,21,4,1,4,25.0,0,2,0.0,2,2,100,2,1,3,2,0,0,1,1,3
John Konchar,MEM,@BOS,12/30/2020,L,23,9,4,7,57.1,1,1,100,0,0,-,0,3,3,5,1,0,0,1,3
Desmond Bane,MEM,@BOS,12/30/2020,L,32,16,6,11,54.5,3,6,50.0,1,1,100,2,2,4,0,2,0,2,2,-10
Robert Williams III,BOS,vs.MEM,12/30/2020,W,23,6,3,4,75.0,0,0,-,0,0,-,4,6,10,2,1,4,2,2,28
Jeff Teague,BOS,vs.MEM,12/30/2020,W,21,4,2,6,33.3,0,2,0.0,0,0,-,0,5,5,4,4,0,1,1,22
Marcus Smart,BOS,vs.MEM,12/30/2020,W,26,14,5,11,45.5,4,9,44.4,0,0,-,0,2,2,4,3,1,2,1,8
Jaylen Brown,BOS,vs.MEM,12/30/2020,W,29,42,15,21,71.4,7,10,70.0,5,6,83.3,1,4,5,4,1,0,4,1,22
Jayson Tatum,BOS,vs.MEM,12/30/2020,W,23,16,6,12,50.0,3,5,60.0,1,1,100,0,4,4,3,1,0,0,0,29
Semi Ojeleye,BOS,vs.MEM,12/30/2020,W,12,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,4
Tacko Fall,BOS,vs.MEM,12/30/2020,W,6,2,0,1,0.0,0,0,-,2,2,100,1,0,1,0,0,2,0,0,-7
Gorgui Dieng,MEM,@BOS,12/30/2020,L,24,17,6,10,60.0,2,5,40.0,3,3,100,2,4,6,2,1,0,0,2,-6
Tyus Jones,MEM,@BOS,12/30/2020,L,23,6,3,7,42.9,0,2,0.0,0,0,-,0,2,2,2,2,1,1,0,-24
Grayson Allen,MEM,@BOS,12/30/2020,L,12,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,2,0,0,1,0,-16
Brandon Clarke,MEM,@BOS,12/30/2020,L,26,10,4,13,30.8,0,2,0.0,2,6,33.3,1,6,7,1,1,1,1,1,-7
Jonas Valanciunas,MEM,@BOS,12/30/2020,L,24,20,7,11,63.6,1,1,100,5,7,71.4,4,7,11,1,0,0,5,2,-13
De'Andre Hunter,ATL,@BKN,12/30/2020,L,33,11,4,13,30.8,3,9,33.3,0,0,-,2,6,8,3,1,0,0,6,3
Landry Shamet,BKN,vs.ATL,12/30/2020,W,17,14,5,5,100,2,2,100,2,2,100,1,0,1,0,1,0,0,2,10
Jarrett Allen,BKN,vs.ATL,12/30/2020,W,24,15,6,7,85.7,0,0,-,3,5,60.0,5,8,13,1,0,0,2,3,8
Timothe Luwawu-Cabarrot,BKN,vs.ATL,12/30/2020,W,26,3,1,5,20.0,1,4,25.0,0,0,-,0,1,1,3,0,0,0,2,-5
Taurean Prince,BKN,vs.ATL,12/30/2020,W,19,12,5,5,100,2,2,100,0,0,-,0,3,3,1,1,0,0,1,5
Caris LeVert,BKN,vs.ATL,12/30/2020,W,24,10,4,13,30.8,2,6,33.3,0,0,-,2,2,4,8,0,0,1,1,7
Joe Harris,BKN,vs.ATL,12/30/2020,W,31,23,8,11,72.7,6,8,75.0,1,2,50.0,0,2,2,2,0,1,0,5,-7
Rajon Rondo,ATL,@BKN,12/30/2020,L,16,0,0,2,0.0,0,2,0.0,0,0,-,1,1,2,6,1,0,2,1,-7
Danilo Gallinari,ATL,@BKN,12/30/2020,L,3,5,2,2,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,1
Solomon Hill,ATL,@BKN,12/30/2020,L,17,9,3,6,50.0,3,5,60.0,0,0,-,1,1,2,0,0,0,1,3,-7
Clint Capela,ATL,@BKN,12/30/2020,L,20,7,3,7,42.9,0,0,-,1,2,50.0,3,9,12,0,0,1,1,0,1
Bogdan Bogdanovic,ATL,@BKN,12/30/2020,L,29,22,7,14,50.0,6,11,54.5,2,2,100,0,4,4,1,1,0,0,2,-4
John Collins,ATL,@BKN,12/30/2020,L,31,30,12,20,60.0,2,5,40.0,4,5,80.0,4,6,10,1,1,0,1,4,7
Bruno Fernando,ATL,@BKN,12/30/2020,L,6,0,0,0,-,0,0,-,0,0,-,1,3,4,0,0,0,1,0,-4
Kevin Huerter,ATL,@BKN,12/30/2020,L,21,7,3,6,50.0,1,2,50.0,0,0,-,1,1,2,4,1,0,0,0,-7
Trae Young,ATL,@BKN,12/30/2020,L,32,30,8,18,44.4,0,4,0.0,14,16,87.5,3,3,6,11,0,0,5,0,5
Cam Reddish,ATL,@BKN,12/30/2020,L,32,20,5,11,45.5,2,7,28.6,8,10,80.0,1,2,3,1,0,1,1,3,3
Kevin Durant,BKN,vs.ATL,12/30/2020,W,35,33,11,22,50.0,2,6,33.3,9,9,100,1,10,11,8,1,1,4,1,-1
Jeff Green,BKN,vs.ATL,12/30/2020,W,14,5,2,3,66.7,1,2,50.0,0,1,0.0,0,2,2,1,0,0,0,2,4
DeAndre Jordan,BKN,vs.ATL,12/30/2020,W,15,5,2,2,100,0,0,-,1,2,50.0,0,1,1,0,1,1,0,3,-8
Kyrie Irving,BKN,vs.ATL,12/30/2020,W,34,25,10,27,37.0,3,11,27.3,2,2,100,0,2,2,6,2,0,1,4,-6
Julius Randle,NYK,@CLE,12/29/2020,W,44,28,9,16,56.3,4,4,100,6,10,60.0,1,11,12,11,1,0,9,4,3
Larry Nance Jr.,CLE,vs.NYK,12/29/2020,L,43,9,4,11,36.4,1,6,16.7,0,0,-,1,5,6,3,4,2,1,2,1
Damyean Dotson,CLE,vs.NYK,12/29/2020,L,22,5,2,5,40.0,1,4,25.0,0,0,-,0,2,2,2,0,0,0,0,0
Mitchell Robinson,NYK,@CLE,12/29/2020,W,32,9,4,9,44.4,0,0,-,1,2,50.0,4,6,10,0,1,2,1,4,8
Collin Sexton,CLE,vs.NYK,12/29/2020,L,41,20,6,17,35.3,1,4,25.0,7,8,87.5,1,1,2,4,1,0,2,2,-7
RJ Barrett,NYK,@CLE,12/29/2020,W,39,12,4,15,26.7,0,3,0.0,4,4,100,1,6,7,2,2,0,2,2,1
Darius Garland,CLE,vs.NYK,12/29/2020,L,37,17,6,18,33.3,3,8,37.5,2,2,100,1,4,5,6,2,0,1,4,-5
Elfrid Payton,NYK,@CLE,12/29/2020,W,36,14,6,15,40.0,2,4,50.0,0,2,0.0,3,5,8,7,0,0,5,2,11
Reggie Bullock,NYK,@CLE,12/29/2020,W,41,17,6,13,46.2,5,9,55.6,0,0,-,1,6,7,0,1,1,3,3,4
Andre Drummond,CLE,vs.NYK,12/29/2020,L,33,18,7,13,53.8,0,1,0.0,4,10,40.0,5,12,17,2,3,6,4,5,-5
