Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Trey Burke,DAL,@SAS,04/10/2019,L,13,6,2,7,28.6,2,5,40.0,0,0,-,0,1,1,3,1,0,0,0,1
Dirk Nowitzki,DAL,@SAS,04/10/2019,L,32,20,8,21,38.1,2,6,33.3,2,2,100,0,10,10,1,1,0,0,2,-11
Justin Jackson,DAL,@SAS,04/10/2019,L,27,14,6,9,66.7,2,3,66.7,0,0,-,2,0,2,2,0,0,1,3,-4
Bryn Forbes,SAS,vs.DAL,04/10/2019,W,26,10,3,8,37.5,3,6,50.0,1,1,100,0,4,4,2,1,0,0,1,12
Derrick White,SAS,vs.DAL,04/10/2019,W,28,14,6,8,75.0,2,2,100,0,0,-,0,6,6,3,1,0,0,3,12
LaMarcus Aldridge,SAS,vs.DAL,04/10/2019,W,36,34,15,21,71.4,0,1,0.0,4,5,80.0,5,11,16,1,1,1,2,1,19
Marco Belinelli,SAS,vs.DAL,04/10/2019,W,18,2,1,6,16.7,0,2,0.0,0,0,-,0,2,2,1,0,0,1,1,5
DeMar DeRozan,SAS,vs.DAL,04/10/2019,W,34,19,7,15,46.7,0,1,0.0,5,6,83.3,1,4,5,4,3,0,2,2,21
Dorian Finney-Smith,DAL,@SAS,04/10/2019,L,24,5,2,10,20.0,1,4,25.0,0,0,-,1,2,3,2,0,0,0,3,-5
Quincy Pondexter,SAS,vs.DAL,04/10/2019,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-6
Donatas Motiejunas,SAS,vs.DAL,04/10/2019,W,3,2,1,1,100,0,0,-,0,0,-,1,0,1,0,0,0,2,1,-6
Drew Eubanks,SAS,vs.DAL,04/10/2019,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-6
Lonnie Walker IV,SAS,vs.DAL,04/10/2019,W,4,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-5
Davis Bertans,SAS,vs.DAL,04/10/2019,W,20,9,3,9,33.3,3,8,37.5,0,0,-,0,3,3,1,0,0,0,0,7
Courtney Lee,DAL,@SAS,04/10/2019,L,20,14,6,9,66.7,2,4,50.0,0,0,-,0,3,3,2,1,0,1,1,-2
Ryan Broekhoff,DAL,@SAS,04/10/2019,L,14,3,1,3,33.3,1,3,33.3,0,0,-,0,0,0,0,1,0,0,3,-2
Devin Harris,DAL,@SAS,04/10/2019,L,34,12,5,11,45.5,0,4,0.0,2,2,100,0,2,2,4,0,2,1,4,-10
Salah Mejri,DAL,@SAS,04/10/2019,L,15,2,1,5,20.0,0,4,0.0,0,0,-,0,7,7,1,1,2,0,0,-2
Jalen Brunson,DAL,@SAS,04/10/2019,L,30,11,5,13,38.5,1,4,25.0,0,2,0.0,0,3,3,10,0,0,4,0,-11
Robin Lopez,CHI,@PHI,04/10/2019,L,26,12,6,13,46.2,0,2,0.0,0,0,-,2,2,4,1,0,0,0,0,-31
Shaquille Harrison,CHI,@PHI,04/10/2019,L,20,11,4,10,40.0,1,3,33.3,2,2,100,0,3,3,0,0,2,0,0,-35
Jonathon Simmons,PHI,vs.CHI,04/10/2019,W,30,20,8,14,57.1,3,6,50.0,1,2,50.0,1,6,7,5,0,1,2,0,11
Mike Scott,PHI,vs.CHI,04/10/2019,W,22,7,3,6,50.0,1,1,100,0,0,-,0,7,7,1,0,1,0,1,21
Walt Lemon Jr.,CHI,@PHI,04/10/2019,L,28,20,9,19,47.4,2,2,100,0,0,-,2,4,6,4,0,0,2,2,-7
Wayne Selden,CHI,@PHI,04/10/2019,L,28,12,5,10,50.0,2,5,40.0,0,0,-,1,7,8,2,0,0,2,1,-18
Timothe Luwawu-Cabarrot,CHI,@PHI,04/10/2019,L,30,14,5,13,38.5,1,4,25.0,3,4,75.0,0,4,4,2,0,0,0,3,-25
T.J. McConnell,PHI,vs.CHI,04/10/2019,W,23,18,9,10,90.0,0,0,-,0,0,-,0,2,2,6,0,1,1,1,24
Cristiano Felicio,CHI,@PHI,04/10/2019,L,22,2,1,3,33.3,0,0,-,0,1,0.0,2,4,6,1,1,0,0,2,15
Brandon Sampson,CHI,@PHI,04/10/2019,L,23,12,5,8,62.5,2,4,50.0,0,0,-,0,1,1,1,1,1,1,3,16
Amir Johnson,PHI,vs.CHI,04/10/2019,W,24,12,4,8,50.0,1,2,50.0,3,3,100,5,4,9,1,1,2,0,3,-6
Greg Monroe,PHI,vs.CHI,04/10/2019,W,23,14,5,10,50.0,1,1,100,3,4,75.0,1,5,6,3,0,0,0,1,-4
Antonio Blakeney,CHI,@PHI,04/10/2019,L,14,7,3,6,50.0,0,1,0.0,1,2,50.0,0,1,1,3,1,0,0,1,12
Shake Milton,PHI,vs.CHI,04/10/2019,W,28,9,4,10,40.0,1,3,33.3,0,0,-,0,1,1,2,2,3,0,4,-6
Rawle Alkins,CHI,@PHI,04/10/2019,L,19,5,2,4,50.0,0,1,0.0,1,3,33.3,0,0,0,1,0,0,1,0,10
Furkan Korkmaz,PHI,vs.CHI,04/10/2019,W,18,8,3,8,37.5,1,4,25.0,1,2,50.0,0,2,2,1,0,0,0,1,19
Boban Marjanovic,PHI,vs.CHI,04/10/2019,W,25,18,8,12,66.7,2,3,66.7,0,0,-,0,8,8,6,0,2,1,0,20
Ryan Arcidiacono,CHI,@PHI,04/10/2019,L,30,14,5,9,55.6,1,2,50.0,3,3,100,2,4,6,6,1,0,1,1,-17
Haywood Highsmith,PHI,vs.CHI,04/10/2019,W,15,2,1,2,50.0,0,1,0.0,0,2,0.0,0,1,1,0,1,0,1,0,-14
Zhaire Smith,PHI,vs.CHI,04/10/2019,W,32,17,7,13,53.8,2,5,40.0,1,2,50.0,2,2,4,5,0,0,1,0,15
Kevon Looney,GSW,@NOP,04/09/2019,W,13,4,2,3,66.7,0,0,-,0,0,-,2,2,4,2,1,0,0,3,2
Solomon Hill,NOP,vs.GSW,04/09/2019,L,21,5,2,7,28.6,1,4,25.0,0,0,-,0,3,3,4,1,0,1,1,-11
Stephen Curry,GSW,@NOP,04/09/2019,W,9,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,1,0,0,2,0,1
Kenrich Williams,NOP,vs.GSW,04/09/2019,L,34,8,3,10,30.0,2,7,28.6,0,0,-,3,4,7,6,5,0,0,1,0
Alfonzo McKinnie,GSW,@NOP,04/09/2019,W,29,10,3,7,42.9,1,3,33.3,3,4,75.0,0,7,7,1,2,0,0,2,7
Shaun Livingston,GSW,@NOP,04/09/2019,W,16,0,0,1,0.0,0,0,-,0,2,0.0,1,2,3,0,0,0,0,1,5
Elfrid Payton,NOP,vs.GSW,04/09/2019,L,25,3,1,4,25.0,0,1,0.0,1,2,50.0,1,5,6,7,0,1,2,1,-2
Christian Wood,NOP,vs.GSW,04/09/2019,L,34,26,10,21,47.6,2,7,28.6,4,5,80.0,2,10,12,0,0,0,3,3,-4
Jordan Bell,GSW,@NOP,04/09/2019,W,15,10,5,7,71.4,0,0,-,0,0,-,4,2,6,4,0,0,2,1,7
DeMarcus Cousins,GSW,@NOP,04/09/2019,W,35,21,7,18,38.9,1,5,20.0,6,10,60.0,0,12,12,6,1,1,3,2,7
Jahlil Okafor,NOP,vs.GSW,04/09/2019,L,38,30,15,24,62.5,0,1,0.0,0,2,0.0,1,6,7,1,2,0,3,2,-2
Jonas Jerebko,GSW,@NOP,04/09/2019,W,13,7,3,8,37.5,1,4,25.0,0,0,-,1,1,2,3,0,0,0,0,2
Jacob Evans,GSW,@NOP,04/09/2019,W,37,11,5,10,50.0,1,4,25.0,0,0,-,1,4,5,2,3,2,3,3,4
Ian Clark,NOP,vs.GSW,04/09/2019,L,38,20,8,22,36.4,3,10,30.0,1,1,100,0,1,1,4,1,0,1,3,-7
Cheick Diallo,NOP,vs.GSW,04/09/2019,L,24,11,5,7,71.4,1,1,100,0,0,-,0,6,6,5,0,0,0,3,-12
Marcus Derrickson,GSW,@NOP,04/09/2019,W,5,5,2,4,50.0,1,2,50.0,0,0,-,2,1,3,0,0,0,0,0,-2
Dairis Bertans,NOP,vs.GSW,04/09/2019,L,26,0,0,4,0.0,0,2,0.0,0,0,-,0,0,0,2,0,0,0,1,-7
Damion Lee,GSW,@NOP,04/09/2019,W,27,20,7,13,53.8,4,7,57.1,2,2,100,0,7,7,1,1,0,1,0,5
Quinn Cook,GSW,@NOP,04/09/2019,W,24,19,7,12,58.3,2,3,66.7,3,3,100,0,2,2,3,0,0,0,3,8
Draymond Green,GSW,@NOP,04/09/2019,W,18,0,0,2,0.0,0,0,-,0,0,-,0,6,6,2,0,0,3,2,-1
Gerald Green,HOU,@OKC,04/09/2019,L,15,15,5,9,55.6,5,9,55.6,0,0,-,0,0,0,0,1,0,0,1,2
Austin Rivers,HOU,@OKC,04/09/2019,L,21,3,1,4,25.0,1,4,25.0,0,0,-,0,3,3,1,1,0,0,1,2
Russell Westbrook,OKC,vs.HOU,04/09/2019,W,37,29,11,23,47.8,4,10,40.0,3,3,100,2,10,12,10,0,0,3,4,3
Markieff Morris,OKC,vs.HOU,04/09/2019,W,12,5,2,3,66.7,0,0,-,1,2,50.0,2,5,7,1,0,0,0,1,7
Paul George,OKC,vs.HOU,04/09/2019,W,42,27,9,25,36.0,4,14,28.6,5,6,83.3,1,8,9,3,4,0,2,4,9
Raymond Felton,OKC,vs.HOU,04/09/2019,W,10,3,1,3,33.3,1,1,100,0,0,-,0,0,0,2,0,0,0,1,0
Nene,HOU,@OKC,04/09/2019,L,12,0,0,2,0.0,0,0,-,0,0,-,1,1,2,1,0,0,1,2,3
Dennis Schroder,OKC,vs.HOU,04/09/2019,W,29,10,3,8,37.5,2,4,50.0,2,2,100,2,3,5,1,0,0,3,2,-1
Clint Capela,HOU,@OKC,04/09/2019,L,36,18,8,10,80.0,0,0,-,2,4,50.0,3,7,10,3,0,3,3,2,-4
Terrance Ferguson,OKC,vs.HOU,04/09/2019,W,26,16,6,10,60.0,3,6,50.0,1,1,100,0,3,3,1,0,0,2,3,-8
Eric Gordon,HOU,@OKC,04/09/2019,L,30,8,3,12,25.0,2,9,22.2,0,0,-,0,1,1,3,1,1,1,2,-12
Jerami Grant,OKC,vs.HOU,04/09/2019,W,36,10,3,10,30.0,2,6,33.3,2,2,100,2,3,5,1,1,1,1,2,-6
P.J. Tucker,HOU,@OKC,04/09/2019,L,30,4,1,4,25.0,0,3,0.0,2,2,100,3,3,6,0,1,2,1,4,0
James Harden,HOU,@OKC,04/09/2019,L,37,39,11,28,39.3,5,15,33.3,12,13,92.3,1,9,10,3,1,1,4,4,1
Nerlens Noel,OKC,vs.HOU,04/09/2019,W,11,4,2,3,66.7,0,0,-,0,0,-,1,1,2,0,0,1,1,1,-1
Danuel House Jr.,HOU,@OKC,04/09/2019,L,24,0,0,4,0.0,0,4,0.0,0,0,-,0,2,2,1,1,0,0,3,2
Steven Adams,OKC,vs.HOU,04/09/2019,W,37,8,3,11,27.3,0,0,-,2,4,50.0,8,5,13,1,0,0,0,1,2
Chris Paul,HOU,@OKC,04/09/2019,L,34,24,9,15,60.0,5,9,55.6,1,1,100,1,7,8,6,1,0,1,2,1
Thomas Bryant,WAS,vs.BOS,04/09/2019,L,17,14,6,7,85.7,1,2,50.0,1,1,100,0,6,6,2,0,0,1,1,22
Troy Brown Jr.,WAS,vs.BOS,04/09/2019,L,19,5,2,8,25.0,1,4,25.0,0,0,-,0,4,4,2,0,0,3,1,-3
Semi Ojeleye,BOS,@WAS,04/09/2019,W,38,17,7,17,41.2,2,7,28.6,1,4,25.0,2,2,4,3,1,0,0,1,9
Robert Williams III,BOS,@WAS,04/09/2019,W,29,2,1,3,33.3,0,0,-,0,0,-,3,8,11,1,1,3,1,6,17
Tomas Satoransky,WAS,vs.BOS,04/09/2019,L,28,19,6,8,75.0,3,3,100,4,6,66.7,0,4,4,5,0,0,2,1,12
Jaylen Brown,BOS,@WAS,04/09/2019,W,18,15,6,13,46.2,1,4,25.0,2,4,50.0,1,2,3,2,3,0,3,1,-14
Daniel Theis,BOS,@WAS,04/09/2019,W,13,2,1,1,100,0,0,-,0,0,-,1,2,3,1,0,0,0,1,2
Bradley Beal,WAS,vs.BOS,04/09/2019,L,17,16,6,11,54.5,2,4,50.0,2,2,100,2,3,5,4,0,0,0,0,8
Sam Dekker,WAS,vs.BOS,04/09/2019,L,31,5,2,11,18.2,1,5,20.0,0,0,-,3,4,7,1,0,0,0,2,-28
Ian Mahinmi,WAS,vs.BOS,04/09/2019,L,25,11,4,13,30.8,2,3,66.7,1,1,100,4,8,12,1,1,1,1,5,-15
Guerschon Yabusele,BOS,@WAS,04/09/2019,W,25,13,5,10,50.0,3,5,60.0,0,2,0.0,1,4,5,1,0,0,0,1,-23
PJ Dozier,BOS,@WAS,04/09/2019,W,37,12,5,14,35.7,1,6,16.7,1,2,50.0,4,7,11,5,2,0,0,1,10
RJ Hunter,BOS,@WAS,04/09/2019,W,26,17,6,13,46.2,4,10,40.0,1,2,50.0,1,2,3,3,1,0,0,3,28
Chasson Randle,WAS,vs.BOS,04/09/2019,L,26,9,2,7,28.6,2,6,33.3,3,4,75.0,0,2,2,3,0,0,2,3,-22
Devin Robinson,WAS,vs.BOS,04/09/2019,L,30,14,7,10,70.0,0,1,0.0,0,0,-,3,2,5,3,0,1,2,4,-6
Terry Rozier,BOS,@WAS,04/09/2019,W,24,21,8,15,53.3,4,8,50.0,1,2,50.0,0,4,4,4,1,0,0,0,-16
Brad Wanamaker,BOS,@WAS,04/09/2019,W,29,17,6,13,46.2,0,4,0.0,5,7,71.4,0,6,6,7,1,0,1,3,17
Bobby Portis,WAS,vs.BOS,04/09/2019,L,23,11,4,9,44.4,1,3,33.3,2,2,100,1,7,8,4,1,0,2,1,9
Jeff Green,WAS,vs.BOS,04/09/2019,L,24,6,2,13,15.4,1,8,12.5,1,2,50.0,0,5,5,3,0,1,2,0,-7
Eric Moreland,TOR,@MIN,04/09/2019,W,7,0,0,1,0.0,0,0,-,0,0,-,1,3,4,0,1,1,2,0,-8
Norman Powell,TOR,@MIN,04/09/2019,W,20,10,4,10,40.0,2,4,50.0,0,0,-,0,5,5,2,1,0,1,3,22
Jordan Loyd,TOR,@MIN,04/09/2019,W,7,6,2,4,50.0,1,1,100,1,1,100,0,1,1,0,0,0,0,0,-8
Andrew Wiggins,MIN,vs.TOR,04/09/2019,L,28,16,7,17,41.2,2,6,33.3,0,0,-,0,3,3,3,0,2,1,0,-11
Kawhi Leonard,TOR,@MIN,04/09/2019,W,24,20,8,14,57.1,4,7,57.1,0,0,-,0,6,6,1,1,1,1,0,10
Gorgui Dieng,MIN,vs.TOR,04/09/2019,L,29,16,5,9,55.6,1,1,100,5,6,83.3,2,5,7,5,1,1,2,2,-13
Anthony Tolliver,MIN,vs.TOR,04/09/2019,L,23,6,2,5,40.0,2,4,50.0,0,0,-,0,4,4,1,1,3,0,2,-5
Keita Bates-Diop,MIN,vs.TOR,04/09/2019,L,24,7,2,7,28.6,1,5,20.0,2,2,100,0,4,4,1,1,2,3,2,-11
Cameron Reynolds,MIN,vs.TOR,04/09/2019,L,19,8,3,10,30.0,2,7,28.6,0,0,-,0,1,1,1,1,0,1,1,0
Pascal Siakam,TOR,@MIN,04/09/2019,W,18,10,4,6,66.7,1,2,50.0,1,2,50.0,0,4,4,2,1,0,2,4,-2
Tyus Jones,MIN,vs.TOR,04/09/2019,L,28,11,5,9,55.6,1,4,25.0,0,0,-,0,1,1,10,1,0,1,0,-11
Jodie Meeks,TOR,@MIN,04/09/2019,W,18,7,3,5,60.0,1,3,33.3,0,0,-,0,1,1,1,0,0,1,1,20
Dario Saric,MIN,vs.TOR,04/09/2019,L,24,15,5,12,41.7,2,6,33.3,3,3,100,2,7,9,0,0,0,1,2,-15
Mitchell Creek,MIN,vs.TOR,04/09/2019,L,12,6,3,6,50.0,0,1,0.0,0,0,-,1,1,2,1,1,0,1,0,-1
C.J. Williams,MIN,vs.TOR,04/09/2019,L,19,7,3,6,50.0,1,2,50.0,0,1,0.0,0,2,2,0,3,0,1,1,-9
OG Anunoby,TOR,@MIN,04/09/2019,W,18,9,4,6,66.7,1,2,50.0,0,0,-,1,4,5,2,0,0,2,2,24
Chris Boucher,TOR,@MIN,04/09/2019,W,25,15,7,10,70.0,1,3,33.3,0,0,-,1,12,13,2,0,2,2,2,16
Fred VanVleet,TOR,@MIN,04/09/2019,W,27,16,6,12,50.0,2,5,40.0,2,2,100,0,2,2,4,3,0,1,1,4
Danny Green,TOR,@MIN,04/09/2019,W,24,7,2,5,40.0,1,3,33.3,2,2,100,0,2,2,4,1,1,1,0,10
Malcolm Miller,TOR,@MIN,04/09/2019,W,9,3,1,2,50.0,0,0,-,1,2,50.0,1,0,1,0,0,0,0,1,-6
Josh Okogie,MIN,vs.TOR,04/09/2019,L,18,3,1,4,25.0,1,3,33.3,0,0,-,0,1,1,1,1,0,0,4,-9
Jared Terrell,MIN,vs.TOR,04/09/2019,L,16,5,2,6,33.3,0,3,0.0,1,2,50.0,0,1,1,3,0,1,1,2,-15
Marc Gasol,TOR,@MIN,04/09/2019,W,23,9,3,5,60.0,2,3,66.7,1,4,25.0,2,4,6,1,1,0,2,1,4
Jeremy Lin,TOR,@MIN,04/09/2019,W,20,8,2,8,25.0,0,4,0.0,4,4,100,1,3,4,5,1,0,3,2,14
Ray Spalding,PHX,@DAL,04/09/2019,L,18,2,1,7,14.3,0,1,0.0,0,2,0.0,1,6,7,2,2,2,1,2,-4
Jalen Brunson,DAL,vs.PHX,04/09/2019,W,29,9,3,8,37.5,0,2,0.0,3,4,75.0,0,4,4,2,0,0,0,4,0
Trey Burke,DAL,vs.PHX,04/09/2019,W,12,6,2,3,66.7,2,3,66.7,0,0,-,0,1,1,1,0,0,0,2,1
Dirk Nowitzki,DAL,vs.PHX,04/09/2019,W,33,30,11,31,35.5,5,14,35.7,3,3,100,1,7,8,3,0,1,2,3,11
Mikal Bridges,PHX,@DAL,04/09/2019,L,37,10,4,6,66.7,0,1,0.0,2,3,66.7,1,0,1,0,3,0,0,1,-8
Ryan Broekhoff,DAL,vs.PHX,04/09/2019,W,15,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,0,1,0,4,0,4
Maxi Kleber,DAL,vs.PHX,04/09/2019,W,20,4,1,1,100,1,1,100,1,2,50.0,1,9,10,1,0,1,2,3,4
Dorian Finney-Smith,DAL,vs.PHX,04/09/2019,W,20,15,7,9,77.8,1,2,50.0,0,0,-,6,4,10,2,1,0,2,2,2
Elie Okobo,PHX,@DAL,04/09/2019,L,26,11,3,6,50.0,3,4,75.0,2,2,100,0,1,1,3,2,0,3,3,-9
De'Anthony Melton,PHX,@DAL,04/09/2019,L,19,6,2,4,50.0,0,0,-,2,3,66.7,0,3,3,1,3,0,2,3,-2
Luka Doncic,DAL,vs.PHX,04/09/2019,W,32,21,6,14,42.9,2,5,40.0,7,8,87.5,3,13,16,11,3,0,4,1,15
Josh Jackson,PHX,@DAL,04/09/2019,L,42,17,6,20,30.0,2,8,25.0,3,5,60.0,1,7,8,0,0,2,1,3,-14
Devin Harris,DAL,vs.PHX,04/09/2019,W,22,14,4,10,40.0,3,5,60.0,3,3,100,1,2,3,5,0,1,3,3,6
Dwight Powell,DAL,vs.PHX,04/09/2019,W,27,11,3,5,60.0,0,2,0.0,5,7,71.4,6,5,11,3,0,3,3,5,-1
Justin Jackson,DAL,vs.PHX,04/09/2019,W,29,10,4,7,57.1,2,4,50.0,0,0,-,0,0,0,0,1,0,1,1,13
Jamal Crawford,PHX,@DAL,04/09/2019,L,38,51,18,30,60.0,7,13,53.8,8,9,88.9,0,5,5,5,1,1,4,4,-5
Jimmer Fredette,PHX,@DAL,04/09/2019,L,13,0,0,3,0.0,0,2,0.0,0,0,-,0,2,2,4,0,0,1,0,7
Dragan Bender,PHX,@DAL,04/09/2019,L,36,12,4,9,44.4,1,4,25.0,3,4,75.0,2,9,11,6,1,1,2,4,-9
Troy Daniels,PHX,@DAL,04/09/2019,L,10,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,1,0,0,2,-11
Donovan Mitchell,UTA,vs.DEN,04/09/2019,W,36,46,14,26,53.8,5,8,62.5,13,16,81.3,2,5,7,4,2,0,4,4,24
Georges Niang,UTA,vs.DEN,04/09/2019,W,22,7,3,5,60.0,1,2,50.0,0,0,-,1,1,2,2,0,1,1,2,-9
Jamal Murray,DEN,@UTA,04/09/2019,L,31,22,9,21,42.9,3,6,50.0,1,2,50.0,0,5,5,1,1,0,2,1,-18
Will Barton,DEN,@UTA,04/09/2019,L,21,0,0,3,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-15
Thabo Sefolosha,UTA,vs.DEN,04/09/2019,W,12,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,1,9
Royce O'Neale,UTA,vs.DEN,04/09/2019,W,37,8,3,7,42.9,1,5,20.0,1,1,100,0,5,5,2,0,1,1,2,20
Naz Mitrou-Long,UTA,vs.DEN,04/09/2019,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-6
Tyler Cavanaugh,UTA,vs.DEN,04/09/2019,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-6
Mason Plumlee,DEN,@UTA,04/09/2019,L,34,10,4,7,57.1,0,0,-,2,5,40.0,0,8,8,8,2,0,1,4,-6
Monte Morris,DEN,@UTA,04/09/2019,L,30,22,8,13,61.5,2,5,40.0,4,4,100,0,3,3,4,1,0,0,1,8
Gary Harris,DEN,@UTA,04/09/2019,L,22,15,7,15,46.7,1,3,33.3,0,0,-,0,0,0,2,1,0,0,5,-12
Grayson Allen,UTA,vs.DEN,04/09/2019,W,13,2,0,2,0.0,0,2,0.0,2,2,100,0,1,1,0,0,0,1,3,-13
Derrick Favors,UTA,vs.DEN,04/09/2019,W,22,16,7,12,58.3,0,1,0.0,2,3,66.7,3,4,7,1,1,0,3,3,-2
Ekpe Udoh,UTA,vs.DEN,04/09/2019,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,2,0,-6
Jarred Vanderbilt,DEN,@UTA,04/09/2019,L,3,4,1,1,100,0,0,-,2,2,100,0,0,0,0,1,0,0,0,6
Paul Millsap,DEN,@UTA,04/09/2019,L,22,5,1,7,14.3,0,2,0.0,3,4,75.0,1,3,4,1,0,1,1,3,-14
Rudy Gobert,UTA,vs.DEN,04/09/2019,W,35,20,7,12,58.3,0,0,-,6,9,66.7,2,8,10,1,1,2,0,1,26
Jae Crowder,UTA,vs.DEN,04/09/2019,W,25,7,2,4,50.0,1,2,50.0,2,3,66.7,0,7,7,1,0,1,1,2,-1
Joe Ingles,UTA,vs.DEN,04/09/2019,W,35,10,4,8,50.0,2,6,33.3,0,0,-,1,5,6,13,1,0,2,3,14
Nikola Jokic,DEN,@UTA,04/09/2019,L,16,2,1,6,16.7,0,0,-,0,2,0.0,2,3,5,2,1,1,1,6,-15
Torrey Craig,DEN,@UTA,04/09/2019,L,21,3,1,2,50.0,1,2,50.0,0,0,-,0,2,2,2,0,0,1,5,12
Juancho Hernangomez,DEN,@UTA,04/09/2019,L,10,0,0,0,-,0,0,-,0,0,-,0,2,2,2,0,0,0,2,6
Malik Beasley,DEN,@UTA,04/09/2019,L,31,25,9,13,69.2,5,6,83.3,2,3,66.7,0,0,0,1,2,1,1,1,-2
Bruno Caboclo,MEM,@DET,04/09/2019,L,27,15,6,13,46.2,2,6,33.3,1,1,100,0,3,3,2,1,2,1,5,-12
Thon Maker,DET,vs.MEM,04/09/2019,W,8,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-10
Luke Kennard,DET,vs.MEM,04/09/2019,W,29,15,5,11,45.5,5,9,55.6,0,0,-,0,2,2,1,0,0,2,2,5
Langston Galloway,DET,vs.MEM,04/09/2019,W,26,7,2,8,25.0,1,5,20.0,2,2,100,2,1,3,0,1,0,0,1,2
Delon Wright,MEM,@DET,04/09/2019,L,37,15,4,10,40.0,0,2,0.0,7,8,87.5,1,8,9,2,1,0,3,1,-23
Chandler Parsons,MEM,@DET,04/09/2019,L,29,9,3,8,37.5,1,2,50.0,2,2,100,0,2,2,3,0,0,5,2,1
Ish Smith,DET,vs.MEM,04/09/2019,W,26,22,9,15,60.0,1,5,20.0,3,5,60.0,0,3,3,4,0,0,1,3,5
Jevon Carter,MEM,@DET,04/09/2019,L,19,9,3,4,75.0,3,4,75.0,0,0,-,1,2,3,2,0,0,0,2,7
Blake Griffin,DET,vs.MEM,04/09/2019,W,18,5,2,5,40.0,1,2,50.0,0,0,-,0,2,2,1,1,1,0,2,-10
Ivan Rabb,MEM,@DET,04/09/2019,L,29,9,4,6,66.7,0,0,-,1,2,50.0,2,8,10,2,1,0,3,5,-7
Tyler Zeller,MEM,@DET,04/09/2019,L,19,13,4,7,57.1,0,0,-,5,6,83.3,1,5,6,3,0,2,3,6,0
Julian Washburn,MEM,@DET,04/09/2019,L,12,3,1,1,100,1,1,100,0,0,-,0,2,2,0,0,0,0,1,17
Glenn Robinson III,DET,vs.MEM,04/09/2019,W,10,1,0,2,0.0,0,0,-,1,2,50.0,0,1,1,0,1,0,0,0,1
Tyler Dorsey,MEM,@DET,04/09/2019,L,32,12,5,12,41.7,1,4,25.0,1,2,50.0,1,3,4,3,0,0,4,1,-7
Justin Holiday,MEM,@DET,04/09/2019,L,36,8,3,8,37.5,2,5,40.0,0,0,-,1,3,4,2,1,2,2,1,-11
Reggie Jackson,DET,vs.MEM,04/09/2019,W,22,12,5,16,31.3,2,5,40.0,0,0,-,0,1,1,5,1,0,2,1,2
Zaza Pachulia,DET,vs.MEM,04/09/2019,W,7,3,1,4,25.0,0,0,-,1,2,50.0,4,2,6,0,1,0,0,1,-6
Bruce Brown,DET,vs.MEM,04/09/2019,W,19,8,4,5,80.0,0,1,0.0,0,0,-,1,2,3,2,1,0,0,3,7
Andre Drummond,DET,vs.MEM,04/09/2019,W,38,20,6,11,54.5,0,0,-,8,12,66.7,7,10,17,1,5,3,3,5,17
Wayne Ellington,DET,vs.MEM,04/09/2019,W,38,7,1,11,9.1,0,7,0.0,5,5,100,0,2,2,2,2,0,1,2,22
Ryan Anderson,MIA,vs.PHI,04/09/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Dwyane Wade,MIA,vs.PHI,04/09/2019,W,35,30,10,23,43.5,4,10,40.0,6,6,100,1,2,3,3,0,1,3,1,7
Jonathon Simmons,PHI,@MIA,04/09/2019,L,26,14,5,9,55.6,2,3,66.7,2,2,100,0,2,2,8,3,0,2,1,-4
Goran Dragic,MIA,vs.PHI,04/09/2019,W,32,6,2,10,20.0,1,3,33.3,1,2,50.0,1,2,3,13,1,0,3,1,22
Kelly Olynyk,MIA,vs.PHI,04/09/2019,W,19,8,3,4,75.0,2,3,66.7,0,0,-,0,4,4,1,1,1,1,1,11
Amir Johnson,PHI,@MIA,04/09/2019,L,18,5,2,6,33.3,0,1,0.0,1,2,50.0,1,6,7,2,0,0,0,2,6
Boban Marjanovic,PHI,@MIA,04/09/2019,L,20,12,6,10,60.0,0,0,-,0,0,-,2,3,5,2,2,0,1,1,-24
James Johnson,MIA,vs.PHI,04/09/2019,W,24,2,1,1,100,0,0,-,0,0,-,0,3,3,5,1,0,4,3,6
Greg Monroe,PHI,@MIA,04/09/2019,L,19,18,6,8,75.0,0,0,-,6,6,100,2,3,5,2,0,0,1,3,8
Tobias Harris,PHI,@MIA,04/09/2019,L,20,6,3,16,18.8,0,6,0.0,0,0,-,2,7,9,2,0,0,0,0,-15
