Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Jimmy Butler,CHI,@WAS,03/17/2017,L,38,28,10,17,58.8,2,3,66.7,6,8,75.0,2,3,5,5,3,0,2,2,-6
Kelly Oubre Jr.,WAS,vs.CHI,03/17/2017,W,15,4,2,5,40.0,0,2,0.0,0,0,-,2,2,4,2,2,1,0,1,2
Denzel Valentine,CHI,@WAS,03/17/2017,L,31,11,4,10,40.0,2,7,28.6,1,1,100,0,4,4,2,0,0,0,2,1
Bradley Beal,WAS,vs.CHI,03/17/2017,W,32,24,10,18,55.6,3,4,75.0,1,1,100,1,3,4,0,0,0,3,4,12
Rajon Rondo,CHI,@WAS,03/17/2017,L,33,6,3,6,50.0,0,2,0.0,0,0,-,1,3,4,10,0,0,3,2,-13
Ian Mahinmi,WAS,vs.CHI,03/17/2017,W,20,16,8,11,72.7,0,0,-,0,0,-,2,1,3,1,0,2,1,3,-7
Bobby Portis,CHI,@WAS,03/17/2017,L,16,3,1,5,20.0,0,2,0.0,1,2,50.0,0,6,6,2,0,1,3,1,-11
Paul Zipser,CHI,@WAS,03/17/2017,L,28,8,4,11,36.4,0,3,0.0,0,0,-,2,5,7,2,0,0,2,4,-10
Marcin Gortat,WAS,vs.CHI,03/17/2017,W,22,8,4,9,44.4,0,0,-,0,0,-,1,7,8,1,0,0,0,1,-2
Nikola Mirotic,CHI,@WAS,03/17/2017,L,32,15,6,16,37.5,2,8,25.0,1,2,50.0,1,7,8,3,1,3,0,2,6
Michael Carter-Williams,CHI,@WAS,03/17/2017,L,15,7,2,4,50.0,1,1,100,2,4,50.0,0,1,1,1,0,1,6,3,8
Brandon Jennings,WAS,vs.CHI,03/17/2017,W,17,3,1,4,25.0,1,2,50.0,0,0,-,0,4,4,8,0,0,2,1,-9
Robin Lopez,CHI,@WAS,03/17/2017,L,33,25,12,16,75.0,0,1,0.0,1,1,100,7,5,12,2,0,0,2,2,-6
Otto Porter Jr.,WAS,vs.CHI,03/17/2017,W,38,14,6,14,42.9,0,3,0.0,2,2,100,3,5,8,0,0,0,0,1,3
Reggie Jackson,DET,vs.TOR,03/17/2017,L,28,20,6,14,42.9,0,1,0.0,8,10,80.0,0,0,0,6,0,0,2,2,-9
Serge Ibaka,TOR,@DET,03/17/2017,W,34,17,6,14,42.9,3,8,37.5,2,2,100,1,8,9,1,0,0,3,3,14
Marcus Morris Sr.,DET,vs.TOR,03/17/2017,L,35,3,1,13,7.7,1,4,25.0,0,0,-,0,5,5,0,0,0,0,2,-17
Stanley Johnson,DET,vs.TOR,03/17/2017,L,12,1,0,2,0.0,0,0,-,1,2,50.0,0,1,1,1,1,0,0,0,7
P.J. Tucker,TOR,@DET,03/17/2017,W,27,8,3,6,50.0,2,3,66.7,0,0,-,1,8,9,2,3,0,0,1,12
Kentavious Caldwell-Pope,DET,vs.TOR,03/17/2017,L,36,9,4,13,30.8,1,9,11.1,0,0,-,0,2,2,2,0,0,0,1,-19
Jonas Valanciunas,TOR,@DET,03/17/2017,W,24,10,5,7,71.4,0,0,-,0,0,-,2,6,8,0,1,1,1,2,6
Ish Smith,DET,vs.TOR,03/17/2017,L,20,4,2,9,22.2,0,1,0.0,0,0,-,0,3,3,3,1,1,3,2,-3
Tobias Harris,DET,vs.TOR,03/17/2017,L,33,14,5,10,50.0,0,2,0.0,4,4,100,4,3,7,0,1,0,3,2,-13
Fred VanVleet,TOR,@DET,03/17/2017,W,6,0,0,2,0.0,0,0,-,0,0,-,0,1,1,2,0,0,1,1,-5
Jakob Poeltl,TOR,@DET,03/17/2017,W,13,0,0,2,0.0,0,0,-,0,0,-,3,3,6,0,0,0,2,3,-6
DeMar DeRozan,TOR,@DET,03/17/2017,W,36,14,3,9,33.3,0,1,0.0,8,8,100,0,8,8,6,0,0,2,1,15
Norman Powell,TOR,@DET,03/17/2017,W,19,11,4,10,40.0,0,3,0.0,3,4,75.0,0,2,2,0,0,0,0,2,11
Delon Wright,TOR,@DET,03/17/2017,W,6,0,0,4,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
Jon Leuer,DET,vs.TOR,03/17/2017,L,29,12,5,8,62.5,1,3,33.3,1,1,100,2,3,5,2,0,1,1,1,4
DeMarre Carroll,TOR,@DET,03/17/2017,W,24,12,4,9,44.4,1,4,25.0,3,4,75.0,1,0,1,1,1,0,0,2,5
Aron Baynes,DET,vs.TOR,03/17/2017,L,11,4,2,4,50.0,0,0,-,0,0,-,0,4,4,0,0,2,0,1,6
Cory Joseph,TOR,@DET,03/17/2017,W,36,9,3,10,30.0,1,5,20.0,2,2,100,0,7,7,6,0,1,3,4,20
Patrick Patterson,TOR,@DET,03/17/2017,W,14,6,2,5,40.0,2,3,66.7,0,0,-,0,2,2,1,0,0,0,2,-9
Andre Drummond,DET,vs.TOR,03/17/2017,L,36,8,4,10,40.0,0,0,-,0,4,0.0,6,16,22,0,2,1,3,6,-16
Rodney McGruder,MIA,vs.MIN,03/17/2017,W,20,7,3,8,37.5,1,5,20.0,0,0,-,2,1,3,2,1,0,0,1,-3
Hassan Whiteside,MIA,vs.MIN,03/17/2017,W,33,23,10,11,90.9,0,0,-,3,3,100,3,11,14,1,0,3,2,3,16
Goran Dragic,MIA,vs.MIN,03/17/2017,W,33,19,7,16,43.8,1,4,25.0,4,5,80.0,1,4,5,10,3,0,3,2,14
Brandon Rush,MIN,@MIA,03/17/2017,L,35,2,0,2,0.0,0,2,0.0,2,2,100,0,4,4,2,1,2,0,0,-14
Andrew Wiggins,MIN,@MIA,03/17/2017,L,39,26,10,23,43.5,1,2,50.0,5,6,83.3,1,2,3,0,1,1,2,2,-13
Tyus Jones,MIN,@MIA,03/17/2017,L,14,6,3,6,50.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-9
Cole Aldrich,MIN,@MIA,03/17/2017,L,10,3,1,1,100,0,0,-,1,1,100,0,2,2,0,0,0,1,1,1
James Johnson,MIA,vs.MIN,03/17/2017,W,27,17,8,12,66.7,1,2,50.0,0,0,-,0,2,2,6,2,1,2,1,25
Josh Richardson,MIA,vs.MIN,03/17/2017,W,32,5,1,5,20.0,0,0,-,3,4,75.0,1,3,4,3,0,3,0,3,25
Okaro White,MIA,vs.MIN,03/17/2017,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Ricky Rubio,MIN,@MIA,03/17/2017,L,33,20,8,14,57.1,0,0,-,4,4,100,0,0,0,6,2,1,3,5,-7
Tyler Johnson,MIA,vs.MIN,03/17/2017,W,32,23,9,13,69.2,2,5,40.0,3,3,100,1,1,2,3,0,2,4,1,20
Karl-Anthony Towns,MIN,@MIA,03/17/2017,L,38,31,11,17,64.7,1,3,33.3,8,8,100,6,5,11,1,0,1,3,3,-19
Jordan Hill,MIN,@MIA,03/17/2017,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Kris Dunn,MIN,@MIA,03/17/2017,L,14,2,1,2,50.0,0,0,-,0,0,-,1,1,2,1,2,0,1,2,-7
Wayne Ellington,MIA,vs.MIN,03/17/2017,W,18,7,3,8,37.5,1,6,16.7,0,0,-,0,2,2,1,0,0,0,0,-10
Luke Babbitt,MIA,vs.MIN,03/17/2017,W,18,8,3,5,60.0,2,3,66.7,0,0,-,0,2,2,0,0,0,2,1,-6
Willie Reed,MIA,vs.MIN,03/17/2017,W,15,8,3,4,75.0,0,1,0.0,2,4,50.0,2,2,4,0,0,0,0,4,2
Dion Waiters,MIA,vs.MIN,03/17/2017,W,12,6,3,3,100,0,0,-,0,0,-,0,2,2,3,0,0,2,0,7
Shabazz Muhammad,MIN,@MIA,03/17/2017,L,28,15,7,10,70.0,0,3,0.0,1,1,100,0,1,1,2,0,0,1,3,-13
Gorgui Dieng,MIN,@MIA,03/17/2017,L,28,0,0,7,0.0,0,0,-,0,0,-,1,4,5,2,0,1,0,4,-9
Andrew Nicholson,BKN,vs.BOS,03/17/2017,L,17,11,4,9,44.4,1,2,50.0,2,2,100,1,1,2,2,2,0,0,1,4
Randy Foye,BKN,vs.BOS,03/17/2017,L,27,14,4,7,57.1,3,5,60.0,3,4,75.0,0,1,1,0,0,1,1,4,4
Al Horford,BOS,@BKN,03/17/2017,W,29,14,6,16,37.5,1,2,50.0,1,2,50.0,4,4,8,4,1,4,1,4,-3
Caris LeVert,BKN,vs.BOS,03/17/2017,L,25,5,1,6,16.7,1,4,25.0,2,2,100,1,3,4,2,1,0,0,2,1
Spencer Dinwiddie,BKN,vs.BOS,03/17/2017,L,29,4,1,5,20.0,0,2,0.0,2,2,100,1,2,3,4,1,0,0,2,-6
Jonas Jerebko,BOS,@BKN,03/17/2017,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,3,3,0,0,0,0,0,0
Quincy Acy,BKN,vs.BOS,03/17/2017,L,32,10,3,11,27.3,2,8,25.0,2,4,50.0,0,8,8,3,1,0,1,2,-6
Kelly Olynyk,BOS,@BKN,03/17/2017,W,19,9,4,6,66.7,0,1,0.0,1,2,50.0,1,5,6,3,0,2,2,2,8
Jeremy Lin,BKN,vs.BOS,03/17/2017,L,21,10,3,6,50.0,2,4,50.0,2,2,100,1,6,7,6,0,1,3,3,4
Avery Bradley,BOS,@BKN,03/17/2017,W,34,16,6,13,46.2,0,2,0.0,4,5,80.0,1,4,5,1,1,0,3,2,12
Rondae Hollis-Jefferson,BKN,vs.BOS,03/17/2017,L,16,10,3,7,42.9,0,1,0.0,4,6,66.7,0,5,5,1,1,0,2,4,3
Tyler Zeller,BOS,@BKN,03/17/2017,W,7,3,1,1,100,0,0,-,1,2,50.0,0,1,1,0,0,0,0,2,-5
Marcus Smart,BOS,@BKN,03/17/2017,W,29,12,3,14,21.4,1,5,20.0,5,5,100,0,3,3,5,3,0,2,5,-8
KJ McDaniels,BKN,vs.BOS,03/17/2017,L,19,6,3,6,50.0,0,1,0.0,0,0,-,1,3,4,0,1,0,0,2,-9
Terry Rozier,BOS,@BKN,03/17/2017,W,23,0,0,8,0.0,0,4,0.0,0,0,-,2,4,6,4,0,0,1,0,6
Jaylen Brown,BOS,@BKN,03/17/2017,W,16,0,0,2,0.0,0,2,0.0,0,0,-,0,2,2,0,0,0,0,1,-13
Brook Lopez,BKN,vs.BOS,03/17/2017,L,31,23,8,18,44.4,2,5,40.0,5,6,83.3,1,4,5,4,0,2,2,4,-6
Isaiah Whitehead,BKN,vs.BOS,03/17/2017,L,23,2,0,8,0.0,0,3,0.0,2,2,100,0,2,2,1,0,3,1,1,-4
Amir Johnson,BOS,@BKN,03/17/2017,W,23,9,3,5,60.0,0,2,0.0,3,4,75.0,0,2,2,2,1,0,1,4,3
Jae Crowder,BOS,@BKN,03/17/2017,W,35,24,7,11,63.6,4,7,57.1,6,7,85.7,0,12,12,1,1,0,1,1,10
Gerald Green,BOS,@BKN,03/17/2017,W,17,11,4,8,50.0,1,3,33.3,2,2,100,0,3,3,0,0,0,1,2,5
Ronnie Price,PHX,vs.ORL,03/17/2017,L,20,1,0,2,0.0,0,1,0.0,1,2,50.0,1,2,3,2,1,0,0,1,1
Derrick Jones Jr.,PHX,vs.ORL,03/17/2017,L,17,6,3,6,50.0,0,0,-,0,0,-,2,0,2,0,0,0,0,0,-8
Jeff Green,ORL,@PHX,03/17/2017,W,14,2,1,9,11.1,0,2,0.0,0,0,-,2,6,8,1,0,0,1,2,-1
Bismack Biyombo,ORL,@PHX,03/17/2017,W,16,4,1,1,100,0,0,-,2,2,100,0,3,3,1,0,0,0,3,-9
Terrence Ross,ORL,@PHX,03/17/2017,W,31,14,6,10,60.0,2,3,66.7,0,0,-,0,1,1,2,0,0,3,6,0
D.J. Augustin,ORL,@PHX,03/17/2017,W,16,12,4,8,50.0,1,2,50.0,3,4,75.0,0,1,1,0,0,0,1,3,-5
Jared Dudley,PHX,vs.ORL,03/17/2017,L,26,7,3,9,33.3,1,6,16.7,0,0,-,1,5,6,0,0,0,1,3,-13
Marquese Chriss,PHX,vs.ORL,03/17/2017,L,26,13,6,9,66.7,1,2,50.0,0,0,-,0,9,9,0,0,4,2,4,9
Evan Fournier,ORL,@PHX,03/17/2017,W,35,25,8,19,42.1,3,9,33.3,6,7,85.7,0,3,3,2,1,0,1,3,11
Tyler Ulis,PHX,vs.ORL,03/17/2017,L,40,19,8,17,47.1,0,2,0.0,3,4,75.0,1,3,4,8,1,0,3,1,-7
Nikola Vucevic,ORL,@PHX,03/17/2017,W,32,18,8,20,40.0,0,2,0.0,2,2,100,6,11,17,2,3,0,2,2,15
Alex Len,PHX,vs.ORL,03/17/2017,L,28,9,3,12,25.0,0,0,-,3,4,75.0,4,5,9,2,3,2,2,3,-4
C.J. Watson,ORL,@PHX,03/17/2017,W,15,4,2,3,66.7,0,1,0.0,0,0,-,0,0,0,1,0,0,0,1,-2
Alan Williams,PHX,vs.ORL,03/17/2017,L,16,12,4,6,66.7,0,0,-,4,6,66.7,1,6,7,2,0,0,2,4,-4
Devin Booker,PHX,vs.ORL,03/17/2017,L,30,10,3,13,23.1,0,2,0.0,4,4,100,0,4,4,3,2,0,3,2,6
T.J. Warren,PHX,vs.ORL,03/17/2017,L,37,26,8,13,61.5,0,1,0.0,10,10,100,2,3,5,1,2,2,3,4,-10
Mario Hezonja,ORL,@PHX,03/17/2017,W,16,3,1,5,20.0,0,1,0.0,1,2,50.0,0,2,2,1,2,0,1,1,3
Aaron Gordon,ORL,@PHX,03/17/2017,W,34,17,7,12,58.3,1,3,33.3,2,2,100,0,4,4,0,1,4,2,2,7
Elfrid Payton,ORL,@PHX,03/17/2017,W,31,10,4,9,44.4,0,0,-,2,2,100,0,4,4,11,3,0,1,4,11
Mirza Teletovic,MIL,@LAL,03/17/2017,W,22,5,2,7,28.6,1,5,20.0,0,1,0.0,0,5,5,1,0,0,0,2,5
Giannis Antetokounmpo,MIL,@LAL,03/17/2017,W,35,26,11,16,68.8,1,1,100,3,6,50.0,2,6,8,4,0,2,4,6,-5
Tony Snell,MIL,@LAL,03/17/2017,W,32,10,3,8,37.5,1,4,25.0,3,3,100,0,5,5,1,1,0,2,2,-4
John Henson,MIL,@LAL,03/17/2017,W,19,8,3,6,50.0,0,0,-,2,4,50.0,5,4,9,1,0,4,0,4,6
Larry Nance Jr.,LAL,vs.MIL,03/17/2017,L,28,13,3,6,50.0,0,2,0.0,7,7,100,0,4,4,2,4,0,2,4,4
Tyler Ennis,LAL,vs.MIL,03/17/2017,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,1
Nick Young,LAL,vs.MIL,03/17/2017,L,29,16,6,11,54.5,4,8,50.0,0,0,-,0,3,3,2,0,0,0,2,-4
Malcolm Brogdon,MIL,@LAL,03/17/2017,W,32,6,2,7,28.6,0,4,0.0,2,2,100,0,5,5,2,2,0,2,3,-9
Ivica Zubac,LAL,vs.MIL,03/17/2017,L,29,18,9,15,60.0,0,0,-,0,0,-,2,6,8,1,0,0,0,2,-6
Greg Monroe,MIL,@LAL,03/17/2017,W,16,12,6,6,100,0,0,-,0,0,-,1,5,6,3,1,3,1,1,2
David Nwaba,LAL,vs.MIL,03/17/2017,L,13,4,2,3,66.7,0,0,-,0,1,0.0,2,0,2,0,0,1,0,2,6
Thon Maker,MIL,@LAL,03/17/2017,W,10,0,0,3,0.0,0,2,0.0,0,0,-,1,0,1,2,1,0,0,0,0
D'Angelo Russell,LAL,vs.MIL,03/17/2017,L,21,14,5,9,55.6,2,3,66.7,2,5,40.0,0,2,2,2,0,0,2,1,-6
Thomas Robinson,LAL,vs.MIL,03/17/2017,L,5,2,0,2,0.0,0,0,-,2,4,50.0,1,1,2,0,0,0,1,1,0
Jordan Clarkson,LAL,vs.MIL,03/17/2017,L,38,21,8,20,40.0,4,11,36.4,1,1,100,1,4,5,2,1,1,3,2,-9
Khris Middleton,MIL,@LAL,03/17/2017,W,33,30,11,18,61.1,0,2,0.0,8,9,88.9,0,2,2,0,1,0,2,5,8
Matthew Dellavedova,MIL,@LAL,03/17/2017,W,25,5,1,7,14.3,0,3,0.0,3,3,100,1,1,2,5,1,0,2,1,9
Julius Randle,LAL,vs.MIL,03/17/2017,L,32,4,1,6,16.7,0,1,0.0,2,4,50.0,5,7,12,8,0,1,5,2,-7
Brandon Ingram,LAL,vs.MIL,03/17/2017,L,35,11,4,11,36.4,1,4,25.0,2,4,50.0,0,1,1,4,2,1,1,3,6
Jason Terry,MIL,@LAL,03/17/2017,W,16,5,1,4,25.0,1,3,33.3,2,2,100,0,0,0,3,0,0,1,1,8
Corey Brewer,LAL,vs.MIL,03/17/2017,L,7,0,0,1,0.0,0,0,-,0,0,-,0,1,1,3,0,0,0,1,-5
Robert Covington,PHI,vs.DAL,03/17/2017,W,26,18,4,8,50.0,3,6,50.0,7,8,87.5,0,9,9,3,0,1,1,2,31
Harrison Barnes,DAL,@PHI,03/17/2017,L,24,4,2,7,28.6,0,1,0.0,0,0,-,0,5,5,1,1,0,0,2,-32
Dario Saric,PHI,vs.DAL,03/17/2017,W,26,10,3,9,33.3,0,2,0.0,4,4,100,1,6,7,5,1,1,0,1,30
J.J. Barea,DAL,@PHI,03/17/2017,L,17,11,4,10,40.0,2,4,50.0,1,2,50.0,1,0,1,4,0,0,3,1,-12
Manny Harris,DAL,@PHI,03/17/2017,L,16,5,2,9,22.2,0,1,0.0,1,2,50.0,1,5,6,2,0,0,1,1,-13
Timothe Luwawu-Cabarrot,PHI,vs.DAL,03/17/2017,W,30,12,4,8,50.0,2,3,66.7,2,2,100,1,3,4,2,1,0,1,5,40
Shawn Long,PHI,vs.DAL,03/17/2017,W,9,2,1,2,50.0,0,1,0.0,0,0,-,1,2,3,2,0,3,1,0,2
Nicolas Brussino,DAL,@PHI,03/17/2017,L,18,1,0,4,0.0,0,3,0.0,1,1,100,0,2,2,1,0,0,0,2,-12
Nerlens Noel,DAL,@PHI,03/17/2017,L,19,9,4,7,57.1,0,0,-,1,2,50.0,3,2,5,3,1,1,1,2,-8
Richaun Holmes,PHI,vs.DAL,03/17/2017,W,20,17,8,11,72.7,0,1,0.0,1,2,50.0,2,5,7,2,2,0,2,0,35
Devin Harris,DAL,@PHI,03/17/2017,L,15,1,0,5,0.0,0,1,0.0,1,2,50.0,0,3,3,2,1,1,0,1,-8
Wesley Matthews,DAL,@PHI,03/17/2017,L,24,3,1,8,12.5,0,5,0.0,1,2,50.0,0,2,2,2,0,0,2,2,-32
Gerald Henderson,PHI,vs.DAL,03/17/2017,W,7,0,0,3,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,0,-13
Seth Curry,DAL,@PHI,03/17/2017,L,17,7,2,4,50.0,1,2,50.0,2,2,100,0,1,1,1,0,0,1,1,-21
Sergio Rodriguez,PHI,vs.DAL,03/17/2017,W,26,13,5,5,100,2,2,100,1,2,50.0,1,3,4,6,0,0,0,4,8
Jahlil Okafor,PHI,vs.DAL,03/17/2017,W,21,10,4,8,50.0,0,0,-,2,2,100,0,3,3,1,0,1,6,4,1
T.J. McConnell,PHI,vs.DAL,03/17/2017,W,22,6,3,5,60.0,0,0,-,0,0,-,0,2,2,6,1,0,1,0,34
Dwight Powell,DAL,@PHI,03/17/2017,L,18,14,6,12,50.0,2,5,40.0,0,0,-,0,0,0,1,0,0,1,2,-12
Dorian Finney-Smith,DAL,@PHI,03/17/2017,L,18,1,0,4,0.0,0,1,0.0,1,2,50.0,0,1,1,1,2,0,0,2,-9
Nik Stauskas,PHI,vs.DAL,03/17/2017,W,26,9,3,10,30.0,3,8,37.5,0,0,-,2,5,7,2,2,0,1,1,18
Dirk Nowitzki,DAL,@PHI,03/17/2017,L,19,10,5,9,55.6,0,0,-,0,0,-,0,1,1,0,0,1,1,2,-17
Yogi Ferrell,DAL,@PHI,03/17/2017,L,23,4,2,5,40.0,0,0,-,0,0,-,0,5,5,3,1,1,2,1,-24
Salah Mejri,DAL,@PHI,03/17/2017,L,12,4,2,3,66.7,0,0,-,0,2,0.0,0,2,2,0,0,0,0,1,-10
Justin Anderson,PHI,vs.DAL,03/17/2017,W,26,19,7,11,63.6,2,5,40.0,3,3,100,1,7,8,3,1,0,2,4,24
Semaj Christon,OKC,@TOR,03/16/2017,W,21,0,0,1,0.0,0,0,-,0,0,-,0,2,2,1,1,0,2,1,-6
Jakob Poeltl,TOR,vs.OKC,03/16/2017,L,17,6,2,3,66.7,0,0,-,2,2,100,1,1,2,0,0,2,0,2,-11
Lucas Nogueira,TOR,vs.OKC,03/16/2017,L,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,1,0,0,10
Taj Gibson,OKC,@TOR,03/16/2017,W,24,10,4,8,50.0,0,0,-,2,3,66.7,3,1,4,1,2,0,0,1,26
Enes Kanter,OKC,@TOR,03/16/2017,W,19,14,5,9,55.6,0,0,-,4,5,80.0,2,5,7,1,1,0,4,2,3
DeMar DeRozan,TOR,vs.OKC,03/16/2017,L,29,22,8,14,57.1,0,1,0.0,6,7,85.7,0,3,3,3,0,0,3,1,-25
Fred VanVleet,TOR,vs.OKC,03/16/2017,L,12,5,2,4,50.0,1,1,100,0,0,-,0,1,1,2,2,1,1,0,6
Pascal Siakam,TOR,vs.OKC,03/16/2017,L,6,7,3,3,100,1,1,100,0,0,-,0,0,0,0,0,1,0,0,10
Jonas Valanciunas,TOR,vs.OKC,03/16/2017,L,17,7,3,7,42.9,0,0,-,1,1,100,2,3,5,0,0,2,1,3,-12
Domantas Sabonis,OKC,@TOR,03/16/2017,W,19,8,3,7,42.9,1,1,100,1,2,50.0,0,6,6,2,0,0,1,6,-8
Steven Adams,OKC,@TOR,03/16/2017,W,25,10,5,8,62.5,0,0,-,0,0,-,2,3,5,2,1,1,1,3,29
Jerami Grant,OKC,@TOR,03/16/2017,W,7,5,2,2,100,1,1,100,0,0,-,0,0,0,0,0,0,2,1,-6
DeMarre Carroll,TOR,vs.OKC,03/16/2017,L,15,2,1,3,33.3,0,2,0.0,0,0,-,1,2,3,0,1,1,1,1,-13
Andre Roberson,OKC,@TOR,03/16/2017,W,31,13,6,8,75.0,1,2,50.0,0,0,-,1,3,4,3,2,0,0,3,28
Alex Abrines,OKC,@TOR,03/16/2017,W,20,10,3,7,42.9,2,6,33.3,2,2,100,0,2,2,2,2,0,1,1,3
Cory Joseph,TOR,vs.OKC,03/16/2017,L,30,11,5,8,62.5,1,1,100,0,2,0.0,0,2,2,6,2,0,2,2,-30
Victor Oladipo,OKC,@TOR,03/16/2017,W,28,23,9,15,60.0,3,3,100,2,3,66.7,2,3,5,2,0,0,2,0,18
Patrick Patterson,TOR,vs.OKC,03/16/2017,L,22,3,0,4,0.0,0,3,0.0,3,4,75.0,1,3,4,1,2,0,1,3,-12
Norris Cole,OKC,@TOR,03/16/2017,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,2,0,0,2,0,-2
Doug McDermott,OKC,@TOR,03/16/2017,W,16,6,2,5,40.0,2,4,50.0,0,0,-,0,2,2,1,0,0,1,2,-6
Serge Ibaka,TOR,vs.OKC,03/16/2017,L,27,10,5,11,45.5,0,4,0.0,0,0,-,0,3,3,1,0,1,3,3,-27
P.J. Tucker,TOR,vs.OKC,03/16/2017,L,18,6,2,6,33.3,1,3,33.3,1,2,50.0,0,3,3,1,0,1,1,0,-2
Russell Westbrook,OKC,@TOR,03/16/2017,W,28,24,8,17,47.1,4,8,50.0,4,4,100,0,10,10,16,1,0,2,2,26
Delon Wright,TOR,vs.OKC,03/16/2017,L,20,10,2,6,33.3,0,1,0.0,6,7,85.7,0,2,2,1,2,0,1,2,4
Norman Powell,TOR,vs.OKC,03/16/2017,L,22,13,4,12,33.3,1,3,33.3,4,5,80.0,1,3,4,0,0,0,0,3,-3
Brice Johnson,LAC,@DEN,03/16/2017,L,4,2,1,3,33.3,0,0,-,0,0,-,0,1,1,1,1,1,0,0,2
Raymond Felton,LAC,@DEN,03/16/2017,L,15,3,0,2,0.0,0,0,-,3,4,75.0,0,1,1,2,0,0,1,0,-21
Mason Plumlee,DEN,vs.LAC,03/16/2017,W,30,10,5,9,55.6,0,0,-,0,2,0.0,2,7,9,6,0,2,1,3,10
JJ Redick,LAC,@DEN,03/16/2017,L,26,22,8,10,80.0,4,6,66.7,2,2,100,0,5,5,1,2,0,1,1,2
Gary Harris,DEN,vs.LAC,03/16/2017,W,41,20,6,9,66.7,3,5,60.0,5,5,100,0,2,2,5,0,0,1,3,-2
Chris Paul,LAC,@DEN,03/16/2017,L,30,18,8,12,66.7,2,3,66.7,0,0,-,0,1,1,14,1,0,2,5,-1
Marreese Speights,LAC,@DEN,03/16/2017,L,15,8,3,6,50.0,2,4,50.0,0,0,-,1,5,6,1,0,0,1,4,-2
Kenneth Faried,DEN,vs.LAC,03/16/2017,W,18,12,5,9,55.6,0,0,-,2,3,66.7,2,4,6,1,0,0,0,1,23
Alan Anderson,LAC,@DEN,03/16/2017,L,17,9,3,3,100,1,1,100,2,3,66.7,0,0,0,0,0,0,0,2,3
Jamal Crawford,LAC,@DEN,03/16/2017,L,25,3,1,6,16.7,1,2,50.0,0,0,-,0,3,3,4,0,1,1,0,-11
Nikola Jokic,DEN,vs.LAC,03/16/2017,W,30,17,7,12,58.3,0,1,0.0,3,3,100,3,11,14,10,0,0,2,2,7
Juancho Hernangomez,DEN,vs.LAC,03/16/2017,W,26,9,3,7,42.9,1,3,33.3,2,2,100,1,4,5,1,1,0,1,2,-9
Will Barton,DEN,vs.LAC,03/16/2017,W,36,35,12,18,66.7,7,10,70.0,4,5,80.0,2,3,5,3,1,0,2,1,16
Luc Mbah a Moute,LAC,@DEN,03/16/2017,L,20,7,3,9,33.3,1,1,100,0,0,-,2,4,6,1,0,1,0,2,-5
Jamal Murray,DEN,vs.LAC,03/16/2017,W,25,10,4,14,28.6,1,5,20.0,1,1,100,1,5,6,0,3,0,0,2,7
Jameer Nelson,DEN,vs.LAC,03/16/2017,W,34,16,4,8,50.0,3,4,75.0,5,5,100,0,1,1,5,2,0,3,0,23
Paul Pierce,LAC,@DEN,03/16/2017,L,16,5,2,7,28.6,1,5,20.0,0,0,-,0,4,4,0,0,0,1,0,8
Brandon Bass,LAC,@DEN,03/16/2017,L,24,15,6,8,75.0,0,0,-,3,5,60.0,1,3,4,0,1,1,0,0,-12
Austin Rivers,LAC,@DEN,03/16/2017,L,33,17,7,12,58.3,3,6,50.0,0,1,0.0,0,1,1,1,0,0,1,4,-12
Wesley Johnson,LAC,@DEN,03/16/2017,L,14,5,2,6,33.3,1,4,25.0,0,0,-,0,2,2,1,0,0,1,1,-26
Ersan Ilyasova,ATL,vs.MEM,03/16/2017,L,14,6,2,5,40.0,1,1,100,1,2,50.0,3,2,5,0,0,0,1,2,-1
Troy Daniels,MEM,@ATL,03/16/2017,W,19,6,2,7,28.6,2,5,40.0,0,0,-,1,3,4,0,0,0,1,3,-5
Dennis Schroder,ATL,vs.MEM,03/16/2017,L,26,10,4,16,25.0,1,6,16.7,1,1,100,1,2,3,3,2,0,1,0,-14
Marc Gasol,MEM,@ATL,03/16/2017,W,36,18,7,16,43.8,2,5,40.0,2,2,100,1,9,10,10,0,0,2,4,21
Tim Hardaway Jr.,ATL,vs.MEM,03/16/2017,L,30,18,6,14,42.9,2,9,22.2,4,5,80.0,0,4,4,3,1,0,1,0,-7
Malcolm Delaney,ATL,vs.MEM,03/16/2017,L,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,3
Dwight Howard,ATL,vs.MEM,03/16/2017,L,32,10,3,5,60.0,0,0,-,4,6,66.7,3,8,11,1,0,3,3,3,-13
