Date,Player,Team,Match-up,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,Season
2021-01-06,Mike Muscala,OKC,@NOP,W,21,18,6,9,66.7,5,7,71.4,1,1,100,0,3,3,1,0,1,0,0,6,2020-21
2021-01-06,Mason Plumlee,DET,@MIL,L,17,4,2,5,40.0,0,0,-,0,0,-,2,3,5,1,0,1,2,4,-22,2020-21
2021-01-06,Wayne Ellington,DET,@MIL,L,24,12,5,9,55.6,2,6,33.3,0,0,-,1,2,3,0,1,1,0,2,-17,2020-21
2021-01-06,Blake Griffin,DET,@MIL,L,26,9,2,9,22.2,0,6,0.0,5,6,83.3,0,1,1,5,1,0,1,2,-19,2020-21
2021-01-06,Derrick Rose,DET,@MIL,L,11,10,3,7,42.9,0,1,0.0,4,4,100,0,1,1,1,0,0,0,1,-6,2020-21
2021-01-06,Jordan Nwora,MIL,vs.DET,W,15,11,4,5,80.0,3,3,100,0,0,-,1,3,4,0,1,1,0,2,3,2020-21
2021-01-06,Jaylen Adams,MIL,vs.DET,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-2,2020-21
2021-01-06,Donte DiVincenzo,MIL,vs.DET,W,22,4,2,8,25.0,0,3,0.0,0,0,-,1,3,4,1,0,0,2,2,10,2020-21
2021-01-06,Bryn Forbes,MIL,vs.DET,W,22,8,3,7,42.9,2,6,33.3,0,2,0.0,0,1,1,1,1,0,2,2,8,2020-21
2021-01-06,Khris Middleton,MIL,vs.DET,W,31,23,9,15,60.0,5,6,83.3,0,0,-,1,4,5,7,0,0,2,3,17,2020-21
2021-01-06,Jrue Holiday,MIL,vs.DET,W,30,10,4,11,36.4,0,3,0.0,2,2,100,2,3,5,6,0,0,1,2,10,2020-21
2021-01-06,Brook Lopez,MIL,vs.DET,W,28,17,6,9,66.7,4,7,57.1,1,1,100,1,3,4,5,0,2,0,1,13,2020-21
2021-01-06,D.J. Augustin,MIL,vs.DET,W,22,8,2,4,50.0,2,4,50.0,2,2,100,0,4,4,6,1,0,1,2,14,2020-21
2021-01-06,Thanasis Antetokounmpo,MIL,vs.DET,W,12,8,4,4,100,0,0,-,0,0,-,0,2,2,1,0,0,0,1,-5,2020-21
2021-01-06,Giannis Antetokounmpo,MIL,vs.DET,W,28,25,8,15,53.3,1,5,20.0,8,14,57.1,2,6,8,4,0,1,5,4,24,2020-21
2021-01-06,Jerami Grant,DET,@MIL,L,35,31,9,20,45.0,2,6,33.3,11,11,100,4,6,10,1,0,0,0,2,-14,2020-21
2021-01-06,Bobby Portis,MIL,vs.DET,W,28,16,7,11,63.6,2,5,40.0,0,0,-,1,9,10,4,2,0,1,3,1,2020-21
2021-01-06,Saben Lee,DET,@MIL,L,12,4,1,5,20.0,0,1,0.0,2,4,50.0,1,0,1,1,2,0,3,1,1,2020-21
2021-01-06,Isaiah Stewart,DET,@MIL,L,20,5,2,6,33.3,0,0,-,1,2,50.0,4,3,7,0,0,0,2,2,3,2020-21
2021-01-06,Saddiq Bey,DET,@MIL,L,24,20,6,14,42.9,6,10,60.0,2,2,100,0,10,10,3,1,0,1,1,-9,2020-21
2021-01-06,Deividas Sirvydis,DET,@MIL,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2,2020-21
2021-01-06,Sekou Doumbouya,DET,@MIL,L,13,0,0,0,-,0,0,-,0,0,-,0,2,2,1,0,1,0,3,-7,2020-21
2021-01-06,Svi Mykhailiuk,DET,@MIL,L,14,8,3,8,37.5,2,6,33.3,0,0,-,0,2,2,4,0,0,0,1,-5,2020-21
2021-01-06,Delon Wright,DET,@MIL,L,25,3,1,8,12.5,1,5,20.0,0,0,-,0,1,1,3,1,0,0,0,-12,2020-21
2021-01-06,Jahlil Okafor,DET,@MIL,L,11,6,3,5,60.0,0,0,-,0,0,-,2,1,3,0,0,0,0,0,2,2020-21
2021-01-06,Rodney McGruder,DET,@MIL,L,7,3,1,1,100,0,0,-,1,1,100,1,0,1,0,0,0,0,1,8,2020-21
2021-01-06,Devonte' Graham,CHA,@ATL,W,39,14,3,15,20.0,3,10,30.0,5,6,83.3,0,4,4,7,4,0,2,2,12,2020-21
2021-01-06,P.J. Washington,CHA,@ATL,W,38,9,3,8,37.5,1,2,50.0,2,2,100,0,10,10,4,2,3,3,1,16,2020-21
2021-01-06,Solomon Hill,ATL,vs.CHA,L,11,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,2,0,0,1,1,1,2020-21
2021-01-06,Gordon Hayward,CHA,@ATL,W,39,44,15,25,60.0,4,9,44.4,10,12,83.3,2,5,7,2,1,1,1,3,10,2020-21
2021-01-06,Bogdan Bogdanovic,ATL,vs.CHA,L,18,2,1,5,20.0,0,3,0.0,0,0,-,0,2,2,3,0,0,0,4,-9,2020-21
2021-01-06,Bismack Biyombo,CHA,@ATL,W,24,2,1,5,20.0,0,0,-,0,2,0.0,2,6,8,1,0,2,0,2,-5,2020-21
2021-01-06,Trae Young,ATL,vs.CHA,L,35,7,2,9,22.2,0,3,0.0,3,3,100,0,5,5,3,1,0,7,4,-15,2020-21
2021-01-06,Kevin Huerter,ATL,vs.CHA,L,33,19,7,15,46.7,5,12,41.7,0,0,-,0,5,5,6,0,0,1,4,-1,2020-21
2021-01-06,Caleb Martin,CHA,@ATL,W,15,2,1,4,25.0,0,2,0.0,0,0,-,0,1,1,0,0,0,1,1,-5,2020-21
2021-01-06,Nathan Knight,ATL,vs.CHA,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-8,2020-21
2021-01-06,Cody Martin,CHA,@ATL,W,11,2,0,2,0.0,0,1,0.0,2,2,100,0,2,2,0,0,0,0,0,-11,2020-21
2021-01-06,Brandon Goodwin,ATL,vs.CHA,L,20,9,4,10,40.0,1,5,20.0,0,0,-,0,3,3,2,2,0,1,1,9,2020-21
2021-01-06,Terry Rozier,CHA,@ATL,W,28,14,4,10,40.0,2,5,40.0,4,5,80.0,0,3,3,1,2,1,1,1,13,2020-21
2021-01-06,Cam Reddish,ATL,vs.CHA,L,27,8,3,15,20.0,0,8,0.0,2,2,100,0,4,4,2,1,0,1,1,-3,2020-21
2021-01-06,De'Andre Hunter,ATL,vs.CHA,L,34,17,6,15,40.0,1,7,14.3,4,4,100,2,4,6,5,1,0,0,4,-4,2020-21
2021-01-06,Clint Capela,ATL,vs.CHA,L,26,7,3,8,37.5,0,0,-,1,2,50.0,6,13,19,1,0,1,0,1,2,2020-21
2021-01-06,Miles Bridges,CHA,@ATL,W,22,2,0,5,0.0,0,3,0.0,2,2,100,2,4,6,2,2,0,0,2,10,2020-21
2021-01-06,John Collins,ATL,vs.CHA,L,32,23,9,16,56.3,0,0,-,5,7,71.4,4,7,11,1,1,0,2,4,-12,2020-21
2021-01-06,LaMelo Ball,CHA,@ATL,W,24,13,5,11,45.5,1,4,25.0,2,2,100,2,6,8,5,0,0,1,2,0,2020-21
2021-01-06,Precious Achiuwa,MIA,vs.BOS,L,14,6,2,5,40.0,0,0,-,2,2,100,3,2,5,3,0,1,1,1,7,2020-21
2021-01-06,Tyler Herro,MIA,vs.BOS,L,34,8,2,8,25.0,1,5,20.0,3,5,60.0,0,7,7,1,0,0,2,1,2,2020-21
2021-01-06,Duncan Robinson,MIA,vs.BOS,L,31,16,5,11,45.5,5,11,45.5,1,1,100,0,6,6,2,1,0,0,2,11,2020-21
2021-01-06,Bam Adebayo,MIA,vs.BOS,L,34,15,5,10,50.0,0,0,-,5,6,83.3,1,7,8,10,0,2,2,2,-10,2020-21
2021-01-06,Kelly Olynyk,MIA,vs.BOS,L,21,11,4,7,57.1,3,6,50.0,0,0,-,0,5,5,0,0,0,0,4,2,2020-21
2021-01-06,Jimmy Butler,MIA,vs.BOS,L,33,26,9,19,47.4,0,3,0.0,8,9,88.9,2,6,8,3,0,3,1,0,8,2020-21
2021-01-06,Avery Bradley,MIA,vs.BOS,L,24,0,0,4,0.0,0,1,0.0,0,0,-,0,2,2,4,1,1,0,2,-4,2020-21
2021-01-06,Goran Dragic,MIA,vs.BOS,L,28,14,5,12,41.7,1,5,20.0,3,3,100,0,0,0,2,0,0,2,3,-6,2020-21
2021-01-06,Andre Iguodala,MIA,vs.BOS,L,21,9,3,5,60.0,3,5,60.0,0,0,-,0,1,1,1,0,0,0,0,-11,2020-21
2021-01-06,Tristan Thompson,BOS,@MIA,W,20,9,3,4,75.0,0,0,-,3,4,75.0,2,5,7,1,0,0,1,2,1,2020-21
2021-01-06,Marcus Smart,BOS,@MIA,W,32,9,3,10,30.0,1,3,33.3,2,2,100,1,3,4,6,1,0,0,5,-6,2020-21
2021-01-06,Jaylen Brown,BOS,@MIA,W,37,21,8,23,34.8,3,9,33.3,2,2,100,1,11,12,5,2,2,1,4,-7,2020-21
2021-01-06,Jayson Tatum,BOS,@MIA,W,38,27,10,21,47.6,5,8,62.5,2,2,100,0,5,5,4,1,0,2,4,7,2020-21
2021-01-06,Semi Ojeleye,BOS,@MIA,W,13,5,2,6,33.3,1,3,33.3,0,0,-,3,1,4,0,0,0,0,1,1,2020-21
2021-01-06,Daniel Theis,BOS,@MIA,W,28,13,6,11,54.5,1,4,25.0,0,0,-,2,3,5,1,0,1,1,1,-4,2020-21
2021-01-06,Carsen Edwards,BOS,@MIA,W,10,4,2,4,50.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,3,2020-21
2021-01-06,Robert Williams III,BOS,@MIA,W,15,8,3,3,100,0,0,-,2,2,100,0,4,4,0,1,1,1,1,4,2020-21
2021-01-06,Grant Williams,BOS,@MIA,W,28,5,2,7,28.6,1,2,50.0,0,0,-,3,3,6,1,2,1,1,2,9,2020-21
2021-01-06,Payton Pritchard,BOS,@MIA,W,20,6,3,10,30.0,0,4,0.0,0,0,-,4,2,6,4,0,0,0,3,7,2020-21
2021-01-05,Reggie Perry,BKN,vs.UTA,W,7,5,2,4,50.0,0,1,0.0,1,1,100,0,5,5,1,0,0,3,3,7,2020-21
2021-01-05,Mike Conley,UTA,@BKN,L,27,8,3,10,30.0,2,5,40.0,0,2,0.0,2,1,3,5,1,0,2,1,-10,2020-21
2021-01-05,Derrick Favors,UTA,@BKN,L,13,2,1,1,100,0,0,-,0,0,-,0,4,4,0,0,1,0,3,-12,2020-21
2021-01-05,Chris Chiozza,BKN,vs.UTA,W,6,0,0,0,-,0,0,-,0,0,-,1,0,1,1,0,1,0,0,5,2020-21
2021-01-05,Rudy Gobert,UTA,@BKN,L,27,10,3,10,30.0,0,0,-,4,5,80.0,6,5,11,3,0,2,0,1,-13,2020-21
2021-01-05,Jordan Clarkson,UTA,@BKN,L,20,12,5,13,38.5,2,5,40.0,0,0,-,1,1,2,0,2,0,4,0,-12,2020-21
2021-01-05,Joe Ingles,UTA,@BKN,L,23,7,2,6,33.3,1,2,50.0,2,2,100,0,3,3,2,0,0,2,3,-10,2020-21
2021-01-05,Royce O'Neale,UTA,@BKN,L,25,10,4,7,57.1,2,5,40.0,0,0,-,0,5,5,0,0,0,1,3,-22,2020-21
2021-01-05,Georges Niang,UTA,@BKN,L,7,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,0,0,2020-21
2021-01-05,Shaquille Harrison,UTA,@BKN,L,7,3,1,2,50.0,0,0,-,1,2,50.0,0,1,1,0,1,0,0,0,-7,2020-21
2021-01-05,Donovan Mitchell,UTA,@BKN,L,30,31,10,22,45.5,3,8,37.5,8,10,80.0,0,4,4,4,0,0,3,3,-24,2020-21
2021-01-05,Udoka Azubuike,UTA,@BKN,L,8,2,0,0,-,0,0,-,2,4,50.0,0,2,2,0,1,0,0,1,-7,2020-21
2021-01-05,Miye Oni,UTA,@BKN,L,11,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,1,0,0,0,1,-8,2020-21
2021-01-05,Elijah Hughes,UTA,@BKN,L,8,5,2,6,33.3,1,4,25.0,0,0,-,0,2,2,0,0,0,2,0,-7,2020-21
2021-01-05,Trent Forrest,UTA,@BKN,L,8,2,0,0,-,0,0,-,2,2,100,0,0,0,1,1,0,0,1,-7,2020-21
2021-01-05,Jeff Green,BKN,vs.UTA,W,19,2,1,3,33.3,0,1,0.0,0,0,-,0,5,5,0,0,0,0,3,11,2020-21
2021-01-05,DeAndre Jordan,BKN,vs.UTA,W,9,5,2,2,100,0,0,-,1,1,100,2,2,4,1,0,1,1,5,5,2020-21
2021-01-05,Kyrie Irving,BKN,vs.UTA,W,30,29,12,19,63.2,5,7,71.4,0,0,-,0,6,6,5,3,0,2,3,22,2020-21
2021-01-05,Joe Harris,BKN,vs.UTA,W,23,10,4,7,57.1,2,4,50.0,0,0,-,0,0,0,1,1,0,2,0,13,2020-21
2021-01-05,Tyler Johnson,BKN,vs.UTA,W,18,6,2,5,40.0,2,4,50.0,0,0,-,0,1,1,7,2,0,0,1,3,2020-21
2021-01-05,Caris LeVert,BKN,vs.UTA,W,21,24,9,18,50.0,2,5,40.0,4,4,100,0,1,1,5,2,0,2,1,14,2020-21
2021-01-05,Taurean Prince,BKN,vs.UTA,W,20,8,3,9,33.3,1,5,20.0,1,1,100,0,0,0,2,0,1,0,2,13,2020-21
2021-01-05,Timothe Luwawu-Cabarrot,BKN,vs.UTA,W,24,11,5,9,55.6,1,5,20.0,0,0,-,0,3,3,1,0,0,1,2,4,2020-21
2021-01-05,Jarrett Allen,BKN,vs.UTA,W,32,19,8,9,88.9,0,0,-,3,7,42.9,5,13,18,1,3,2,0,1,20,2020-21
2021-01-05,Bruce Brown,BKN,vs.UTA,W,23,6,3,5,60.0,0,1,0.0,0,0,-,0,6,6,5,0,0,1,1,20,2020-21
2021-01-05,Landry Shamet,BKN,vs.UTA,W,7,5,1,3,33.3,1,3,33.3,2,2,100,0,1,1,1,0,0,0,0,7,2020-21
2021-01-05,Bojan Bogdanovic,UTA,@BKN,L,27,4,2,7,28.6,0,3,0.0,0,0,-,0,2,2,1,0,0,0,1,-21,2020-21
2021-01-05,Rudy Gay,SAS,@LAC,W,25,16,6,11,54.5,3,5,60.0,1,2,50.0,1,6,7,1,0,0,1,0,11,2020-21
2021-01-05,DeMar DeRozan,SAS,@LAC,W,29,6,3,9,33.3,0,0,-,0,0,-,1,4,5,6,0,1,2,3,-20,2020-21
2021-01-05,Patty Mills,SAS,@LAC,W,29,27,8,16,50.0,8,12,66.7,3,4,75.0,0,1,1,1,1,0,1,0,6,2020-21
2021-01-05,Dejounte Murray,SAS,@LAC,W,37,21,9,18,50.0,2,5,40.0,1,1,100,2,3,5,5,2,0,2,2,8,2020-21
2021-01-05,Jakob Poeltl,SAS,@LAC,W,19,2,1,1,100,0,0,-,0,0,-,1,5,6,3,2,0,2,0,7,2020-21
2021-01-05,Lonnie Walker IV,SAS,@LAC,W,30,9,3,9,33.3,1,5,20.0,2,3,66.7,0,1,1,1,2,1,1,2,-10,2020-21
2021-01-05,Keldon Johnson,SAS,@LAC,W,30,9,4,11,36.4,1,3,33.3,0,0,-,4,7,11,4,0,1,0,4,-14,2020-21
2021-01-05,Devin Vassell,SAS,@LAC,W,17,12,4,5,80.0,3,4,75.0,1,1,100,0,2,2,0,1,0,0,2,11,2020-21
2021-01-05,Lou Williams,LAC,vs.SAS,L,21,15,5,13,38.5,2,5,40.0,3,3,100,0,2,2,2,1,0,1,2,11,2020-21
2021-01-05,Terance Mann,LAC,vs.SAS,L,9,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,0,0,1,1,1,-20,2020-21
2021-01-05,Serge Ibaka,LAC,vs.SAS,L,25,3,1,7,14.3,0,2,0.0,1,2,50.0,1,4,5,1,1,2,1,1,10,2020-21
2021-01-05,Nicolas Batum,LAC,vs.SAS,L,36,21,8,12,66.7,2,5,40.0,3,3,100,1,8,9,3,1,1,2,2,17,2020-21
2021-01-05,Patrick Beverley,LAC,vs.SAS,L,33,20,7,10,70.0,6,9,66.7,0,0,-,1,7,8,8,0,2,1,5,8,2020-21
2021-01-05,Patrick Patterson,LAC,vs.SAS,L,7,5,2,2,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,6,2020-21
2021-01-05,Kawhi Leonard,LAC,vs.SAS,L,37,30,13,22,59.1,1,3,33.3,3,3,100,2,1,3,10,2,1,0,1,14,2020-21
2021-01-05,Reggie Jackson,LAC,vs.SAS,L,16,8,3,7,42.9,2,4,50.0,0,0,-,0,1,1,1,0,0,2,3,-13,2020-21
2021-01-05,Ivica Zubac,LAC,vs.SAS,L,19,2,1,1,100,0,0,-,0,0,-,1,7,8,0,1,0,2,0,-7,2020-21
2021-01-05,Luke Kennard,LAC,vs.SAS,L,38,9,3,10,30.0,1,5,20.0,2,2,100,1,5,6,4,0,0,3,1,2,2020-21
2021-01-05,Amir Coffey,LAC,vs.SAS,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,2020-21
2021-01-05,LaMarcus Aldridge,SAS,@LAC,W,25,14,6,16,37.5,2,6,33.3,0,0,-,2,4,6,2,1,0,1,0,-6,2020-21
2021-01-05,Thaddeus Young,CHI,@POR,W,23,10,4,8,50.0,1,2,50.0,1,1,100,2,6,8,4,0,0,3,4,-1,2020-21
2021-01-05,Garrett Temple,CHI,@POR,W,28,14,5,10,50.0,4,9,44.4,0,0,-,0,1,1,0,3,1,2,1,0,2020-21
2021-01-05,Otto Porter Jr.,CHI,@POR,W,28,19,7,14,50.0,4,7,57.1,1,2,50.0,2,11,13,1,0,0,0,2,3,2020-21
2021-01-05,Zach LaVine,CHI,@POR,W,43,18,6,18,33.3,3,10,30.0,3,3,100,0,4,4,9,0,2,4,2,0,2020-21
2021-01-05,Denzel Valentine,CHI,@POR,W,19,0,0,3,0.0,0,2,0.0,0,0,-,0,8,8,2,1,0,1,0,6,2020-21
2021-01-05,Wendell Carter Jr.,CHI,@POR,W,25,13,4,9,44.4,0,2,0.0,5,6,83.3,2,1,3,5,1,1,1,5,1,2020-21
2021-01-05,Coby White,CHI,@POR,W,39,21,8,19,42.1,2,7,28.6,3,4,75.0,2,8,10,5,0,0,2,2,-1,2020-21
2021-01-05,Daniel Gafford,CHI,@POR,W,10,2,1,2,50.0,0,0,-,0,0,-,2,0,2,0,0,1,0,1,-3,2020-21
2021-01-05,Patrick Williams,CHI,@POR,W,25,14,5,8,62.5,2,2,100,2,2,100,1,2,3,1,0,0,2,2,-4,2020-21
2021-01-05,Carmelo Anthony,POR,vs.CHI,L,28,12,4,9,44.4,4,6,66.7,0,0,-,0,4,4,0,1,0,2,1,-2,2020-21
2021-01-05,Enes Kanter,POR,vs.CHI,L,16,2,1,3,33.3,0,0,-,0,0,-,3,7,10,2,0,0,1,1,-2,2020-21
2021-01-05,Damian Lillard,POR,vs.CHI,L,37,24,6,17,35.3,3,11,27.3,9,11,81.8,0,5,5,9,0,0,0,1,5,2020-21
2021-01-05,CJ McCollum,POR,vs.CHI,L,36,26,10,21,47.6,6,14,42.9,0,0,-,0,5,5,4,3,0,5,3,7,2020-21
2021-01-05,Robert Covington,POR,vs.CHI,L,37,14,5,10,50.0,4,9,44.4,0,0,-,1,5,6,1,1,1,0,5,6,2020-21
2021-01-05,Jusuf Nurkic,POR,vs.CHI,L,28,12,6,15,40.0,0,2,0.0,0,0,-,3,8,11,6,0,1,1,4,3,2020-21
2021-01-05,Derrick Jones Jr.,POR,vs.CHI,L,31,5,2,7,28.6,0,3,0.0,1,4,25.0,2,1,3,1,3,1,1,0,-2,2020-21
2021-01-05,Harry Giles III,POR,vs.CHI,L,4,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2,2020-21
2021-01-05,Anfernee Simons,POR,vs.CHI,L,5,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-6,2020-21
2021-01-05,Gary Trent Jr.,POR,vs.CHI,L,19,13,5,10,50.0,2,5,40.0,1,2,50.0,1,0,1,0,0,0,1,1,1,2020-21
2021-01-05,Malik Beasley,MIN,@DEN,L,38,15,5,16,31.3,0,6,0.0,5,5,100,2,4,6,4,0,0,1,1,1,2020-21
2021-01-05,Jake Layman,MIN,@DEN,L,14,7,2,3,66.7,1,2,50.0,2,2,100,0,1,1,1,0,1,1,3,-9,2020-21
2021-01-05,PJ Dozier,DEN,vs.MIN,W,16,3,1,3,33.3,0,1,0.0,1,2,50.0,0,5,5,1,0,1,2,3,-2,2020-21
2021-01-05,Monte Morris,DEN,vs.MIN,W,25,4,1,3,33.3,1,3,33.3,1,4,25.0,1,0,1,2,3,0,0,0,4,2020-21
2021-01-05,Naz Reid,MIN,@DEN,L,10,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,2,5,-13,2020-21
2021-01-05,Anthony Edwards,MIN,@DEN,L,26,15,6,19,31.6,1,7,14.3,2,2,100,1,2,3,1,0,0,3,1,-11,2020-21
2021-01-05,Jamal Murray,DEN,vs.MIN,W,32,13,3,7,42.9,1,4,25.0,6,6,100,0,1,1,3,0,0,2,4,7,2020-21
2021-01-05,Will Barton,DEN,vs.MIN,W,36,20,7,14,50.0,2,7,28.6,4,6,66.7,0,7,7,3,2,0,2,2,11,2020-21
2021-01-05,Gary Harris,DEN,vs.MIN,W,33,10,4,8,50.0,0,1,0.0,2,2,100,1,2,3,3,1,0,1,2,6,2020-21
2021-01-05,Facundo Campazzo,DEN,vs.MIN,W,26,11,3,7,42.9,0,3,0.0,5,7,71.4,0,1,1,2,0,0,0,4,5,2020-21
2021-01-05,Nikola Jokic,DEN,vs.MIN,W,37,35,12,20,60.0,1,1,100,10,12,83.3,5,10,15,6,3,1,4,5,13,2020-21
2021-01-05,Jarrett Culver,MIN,@DEN,L,22,4,2,5,40.0,0,1,0.0,0,0,-,1,5,6,1,0,0,2,2,6,2020-21
2021-01-05,Jarred Vanderbilt,MIN,@DEN,L,23,11,4,5,80.0,0,0,-,3,7,42.9,1,4,5,2,3,2,0,4,9,2020-21
2021-01-05,Juancho Hernangomez,MIN,@DEN,L,34,25,10,14,71.4,5,8,62.5,0,1,0.0,3,5,8,2,2,1,0,3,3,2020-21
2021-01-05,Ed Davis,MIN,@DEN,L,14,4,2,3,66.7,0,0,-,0,0,-,2,4,6,0,0,0,0,4,-4,2020-21
2021-01-05,R.J. Hampton,DEN,vs.MIN,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,2020-21
2021-01-05,JaMychal Green,DEN,vs.MIN,W,20,17,5,8,62.5,3,3,100,4,6,66.7,1,5,6,1,0,0,1,3,-3,2020-21
2021-01-05,Paul Millsap,DEN,vs.MIN,W,16,10,5,9,55.6,0,2,0.0,0,0,-,2,1,3,1,0,0,2,4,-2,2020-21
2021-01-05,Ricky Rubio,MIN,@DEN,L,21,0,0,3,0.0,0,1,0.0,0,0,-,0,4,4,2,1,0,2,5,-18,2020-21
2021-01-05,D'Angelo Russell,MIN,@DEN,L,37,33,10,21,47.6,4,9,44.4,9,10,90.0,0,3,3,11,2,0,3,3,1,2020-21
2021-01-05,Desmond Bane,MEM,vs.LAL,L,25,7,3,8,37.5,1,4,25.0,0,0,-,0,3,3,1,1,0,2,1,12,2020-21
2021-01-05,Xavier Tillman,MEM,vs.LAL,L,18,8,3,8,37.5,0,1,0.0,2,2,100,0,2,2,0,1,0,1,0,9,2020-21
2021-01-05,Brandon Clarke,MEM,vs.LAL,L,29,12,5,11,45.5,1,2,50.0,1,2,50.0,1,2,3,1,3,1,0,2,-10,2020-21
2021-01-05,De'Anthony Melton,MEM,vs.LAL,L,16,5,2,6,33.3,1,3,33.3,0,0,-,0,2,2,5,1,1,2,3,12,2020-21
2021-01-05,Grayson Allen,MEM,vs.LAL,L,16,3,1,2,50.0,1,2,50.0,0,0,-,0,3,3,2,0,0,0,1,15,2020-21
2021-01-05,Dillon Brooks,MEM,vs.LAL,L,29,13,5,13,38.5,3,5,60.0,0,1,0.0,1,4,5,2,2,0,0,3,-16,2020-21
2021-01-05,Tyus Jones,MEM,vs.LAL,L,32,8,3,8,37.5,1,4,25.0,1,2,50.0,0,0,0,8,2,1,1,0,-17,2020-21
2021-01-05,Kyle Anderson,MEM,vs.LAL,L,29,10,4,10,40.0,1,3,33.3,1,1,100,0,5,5,2,1,0,1,0,-17,2020-21
2021-01-05,Gorgui Dieng,MEM,vs.LAL,L,22,13,6,8,75.0,1,1,100,0,0,-,1,3,4,1,2,0,2,3,8,2020-21
2021-01-05,Jonas Valanciunas,MEM,vs.LAL,L,26,13,4,13,30.8,0,1,0.0,5,5,100,2,9,11,2,1,1,4,1,-10,2020-21
2021-01-05,Talen Horton-Tucker,LAL,@MEM,W,22,4,2,5,40.0,0,1,0.0,0,0,-,0,2,2,2,1,1,0,2,-21,2020-21
2021-01-05,Montrezl Harrell,LAL,@MEM,W,20,9,4,9,44.4,0,1,0.0,1,1,100,3,4,7,1,1,0,1,2,-13,2020-21
2021-01-05,Dennis Schroder,LAL,@MEM,W,36,12,5,15,33.3,1,4,25.0,1,1,100,0,2,2,6,0,0,4,0,-1,2020-21
2021-01-05,Anthony Davis,LAL,@MEM,W,34,26,10,20,50.0,4,10,40.0,2,3,66.7,0,10,10,4,3,3,4,0,12,2020-21
2021-01-05,Markieff Morris,LAL,@MEM,W,14,5,2,6,33.3,1,3,33.3,0,0,-,2,4,6,1,0,0,0,3,-10,2020-21
2021-01-05,Wesley Matthews,LAL,@MEM,W,30,4,1,4,25.0,1,4,25.0,1,1,100,1,2,3,1,0,1,0,0,-8,2020-21
2021-01-05,Marc Gasol,LAL,@MEM,W,19,3,1,3,33.3,1,2,50.0,0,0,-,0,4,4,2,1,2,1,5,11,2020-21
2021-01-05,LeBron James,LAL,@MEM,W,34,26,11,20,55.0,1,4,25.0,3,3,100,2,10,12,7,1,1,6,0,20,2020-21
2021-01-05,Kyle Kuzma,LAL,@MEM,W,30,5,2,5,40.0,0,2,0.0,1,2,50.0,1,5,6,0,0,0,1,2,21,2020-21
2021-01-04,Brad Wanamaker,GSW,vs.SAC,W,17,5,2,6,33.3,1,2,50.0,0,0,-,0,1,1,4,0,0,0,2,5,2020-21
2021-01-04,Buddy Hield,SAC,@GSW,L,30,10,3,12,25.0,3,11,27.3,1,2,50.0,0,6,6,1,0,1,2,2,-21,2020-21
2021-01-04,Damion Lee,GSW,vs.SAC,W,20,3,1,3,33.3,1,3,33.3,0,0,-,0,6,6,3,0,0,0,2,10,2020-21
2021-01-04,De'Aaron Fox,SAC,@GSW,L,31,18,7,17,41.2,2,4,50.0,2,4,50.0,0,4,4,7,3,1,3,3,-15,2020-21
2021-01-04,Jordan Poole,GSW,vs.SAC,W,8,8,3,5,60.0,2,3,66.7,0,0,-,0,1,1,0,0,0,1,1,-1,2020-21
2021-01-04,Robert Woodard II,SAC,@GSW,L,5,4,2,6,33.3,0,1,0.0,0,0,-,3,3,6,0,0,0,0,0,2,2020-21
2021-01-04,Kyle Guy,SAC,@GSW,L,16,7,2,6,33.3,0,2,0.0,3,4,75.0,0,3,3,5,0,0,0,0,-3,2020-21
2021-01-04,Mychal Mulder,GSW,vs.SAC,W,14,12,4,4,100,4,4,100,0,0,-,0,2,2,2,0,0,2,2,19,2020-21
2021-01-04,Eric Paschall,GSW,vs.SAC,W,22,14,6,10,60.0,2,3,66.7,0,0,-,0,7,7,4,0,0,1,2,12,2020-21
2021-01-04,Andrew Wiggins,GSW,vs.SAC,W,28,16,7,15,46.7,2,4,50.0,0,0,-,0,2,2,5,1,1,3,1,15,2020-21
2021-01-04,James Wiseman,GSW,vs.SAC,W,17,10,5,9,55.6,0,1,0.0,0,1,0.0,1,4,5,1,0,2,1,2,4,2020-21
